# window centre latitude, window latitude radius, window centre longitude, window longitude radius, POSIX timestamp
38.0,10.0,284.0,10.0,1777669200
# Number of axes
3
# axis 1: pressures
31
1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,70.0,50.0,30.0,20.0,10.0,7.0,5.0,3.0,2.0,1.0
# axis 2: latitudes
41
28.00,28.50,29.00,29.50,30.00,30.50,31.00,31.50,32.00,32.50,33.00,33.50,34.00,34.50,35.00,35.50,36.00,36.50,37.00,37.50,38.00,38.50,39.00,39.50,40.00,40.50,41.00,41.50,42.00,42.50,43.00,43.50,44.00,44.50,45.00,45.50,46.00,46.50,47.00,47.50,48.00
# axis 3: longitudes
41
274.00,274.50,275.00,275.50,276.00,276.50,277.00,277.50,278.00,278.50,279.00,279.50,280.00,280.50,281.00,281.50,282.00,282.50,283.00,283.50,284.00,284.50,285.00,285.50,286.00,286.50,287.00,287.50,288.00,288.50,289.00,289.50,290.00,290.50,291.00,291.50,292.00,292.50,293.00,293.50,294.00
# number of lines of data
52111
# data line component count
3
# now the data in axis 3 major order
# data is: geopotential height [gpm], u-component wind [m/s], v-component wind [m/s]
2486.45093,14.88197,-5.16320
2486.96289,14.83197,-4.55320
2485.74707,14.66197,-3.92320
2484.19507,15.64197,-3.55320
2483.04297,15.60197,-2.27320
2482.37109,14.04197,-1.89320
2481.63501,15.38197,-2.14320
2478.48291,16.08197,-1.40320
2478.67505,15.59197,-0.76320
2479.85889,16.14197,-1.32320
2480.09912,15.97197,-1.50320
2478.41895,14.92197,0.20680
2479.37891,14.34197,0.83680
2479.49097,13.99197,1.02680
2477.93896,10.57197,2.00680
2481.15503,7.34197,2.06680
2485.41089,8.63197,-0.09320
2483.60303,8.70197,-0.83320
2483.23511,9.52197,-1.52320
2482.46704,9.97197,0.94680
2482.24292,12.19197,1.64680
2479.85889,12.01197,-1.23320
2476.59497,14.79197,-3.90320
2476.00293,12.40197,-2.05320
2475.39502,11.66197,1.44680
2477.97095,13.47197,2.03680
2477.87500,14.77197,1.79680
2477.47510,13.90197,1.14680
2478.54712,14.08197,1.86680
2479.01099,14.81197,1.20680
2478.45093,15.19197,-0.24320
2480.85107,14.83197,0.39680
2482.14697,12.90197,-1.53320
2482.32300,11.81197,-1.73320
2483.79492,11.59197,-1.67320
2484.62695,12.02197,-1.43320
2485.17090,13.49197,-2.89320
2484.48291,13.66197,-3.06320
2481.49097,13.72197,-3.21320
2481.53906,14.61197,-3.41320
2480.94702,15.17197,-4.25320
2480.80298,15.11197,-4.40320
2480.30688,15.44197,-3.95320
2476.97900,15.05197,-3.13320
2479.04297,15.17197,-2.33320
2476.49902,15.36197,-2.81320
2474.01904,15.13197,-2.09320
2475.01099,14.55197,-0.83320
2472.83496,14.88197,-1.32320
2471.45898,14.81197,-0.80320
2471.89111,15.38197,-0.66320
2472.37109,15.36197,-1.11320
2469.58691,13.05197,-2.58320
2469.77905,14.46197,-0.75320
2469.65088,15.75197,1.62680
2470.69092,15.51197,3.92680
2474.05103,12.81197,5.05680
2475.37891,10.60197,6.26680
2475.65088,9.39197,5.73680
2477.50708,9.06197,2.59680
2479.36304,9.83197,0.48680
2478.67505,10.40197,0.40680
2477.25098,10.90197,1.14680
2475.77905,13.12197,1.57680
2472.25903,10.29197,0.63680
2471.84302,11.47197,0.30680
2472.67505,8.80197,3.66680
2471.45898,12.79197,4.09680
2472.85107,10.54197,5.71680
2472.21094,11.37197,3.08680
2472.81909,14.45197,1.26680
2472.80298,14.71197,0.62680
2473.79492,14.90197,-2.76320
2475.87500,12.70197,-2.14320
2476.09912,11.82197,-2.36320
2476.86694,11.85197,-2.49320
2477.69897,12.12197,-2.80320
2477.42700,12.52197,-3.37320
2477.41089,12.85197,-4.12320
2475.68311,12.33197,-4.21320
2474.70703,13.07197,-4.67320
2472.46704,13.38197,-4.48320
2472.96289,13.70197,-3.78320
2472.30688,14.38197,-3.62320
2471.79492,14.96197,-3.15320
2470.62695,15.00197,-3.22320
2469.52295,14.87197,-3.33320
2468.69092,14.69197,-3.37320
2467.50708,14.84197,-2.76320
2464.85107,13.80197,-1.78320
2464.53101,13.48197,-0.60320
2464.81909,13.93197,-0.65320
2464.81909,14.36197,-0.33320
2463.60303,8.42197,-5.59320
2463.13892,7.97197,-4.83320
2462.37109,9.40197,-2.88320
2464.46704,10.91197,0.06680
2463.42700,15.16197,4.52680
2465.17090,15.54197,8.76680
2466.56299,13.20197,7.67680
2468.09912,11.77197,7.61680
2469.47510,10.94197,6.59680
2470.93091,11.33197,3.59680
2471.20288,11.44197,2.35680
2472.75488,10.72197,2.97680
2472.24292,11.22197,3.52680
2465.47510,8.82197,5.10680
2463.49097,10.26197,3.90680
2463.84302,11.06197,1.87680
2465.81104,9.39197,3.58680
2465.69897,10.11197,4.85680
2465.50708,13.58197,2.51680
2467.28296,14.83197,0.68680
2469.93896,12.55197,0.66680
2467.76294,12.31197,-0.87320
2469.36304,12.48197,-2.13320
2471.37891,12.88197,-3.13320
2470.00293,11.33197,-2.72320
2469.84302,10.30197,-2.94320
2470.89893,10.09197,-3.20320
2470.06689,10.96197,-4.08320
2467.31494,10.97197,-4.60320
2469.31494,11.33197,-4.73320
2467.74707,11.22197,-4.50320
2464.48291,12.01197,-3.66320
2463.77905,12.88197,-2.91320
2463.23511,13.85197,-2.76320
2462.08301,14.37197,-2.78320
2462.40308,14.76197,-2.66320
2459.77905,14.22197,-2.50320
2457.09106,12.85197,-2.43320
2456.85107,11.83197,-1.27320
2457.61890,11.77197,-0.36320
2457.84302,11.87197,-0.27320
2460.89893,6.37197,-4.52320
2457.82690,8.92197,0.01680
2456.21094,10.20197,1.39680
2454.70703,9.94197,3.77680
2454.69092,10.22197,4.16680
2455.36304,14.46197,1.21680
2457.34692,17.69197,8.40680
2460.29102,15.74197,8.33680
2458.99512,12.40197,8.07680
2461.31494,10.81197,6.20680
2463.39502,10.88197,5.19680
2465.26709,12.35197,3.45680
2464.37109,11.92197,4.95680
2462.91504,12.28197,4.56680
2458.77100,12.62197,4.10680
2457.21899,9.63197,2.92680
2459.10693,10.92197,4.88680
2459.05908,9.12197,5.06680
2459.57104,10.02197,3.19680
2459.04297,15.04197,2.42680
2463.17090,12.73197,0.02680
2463.53906,12.54197,-0.67320
2463.73096,12.61197,-1.21320
2465.18701,10.94197,-0.36320
2465.12305,10.49197,-1.10320
2466.19507,10.74197,-2.00320
2466.08301,10.32197,-2.56320
2465.01099,9.63197,-3.42320
2463.61890,9.10197,-4.74320
2461.49097,9.79197,-5.51320
2461.65088,10.28197,-5.62320
2459.57104,10.41197,-5.60320
2457.34692,10.72197,-4.79320
2456.11499,11.35197,-3.24320
2456.29102,12.68197,-2.18320
2455.23511,14.10197,-1.97320
2452.86694,13.34197,-1.83320
2450.72290,11.55197,-1.04320
2450.46704,10.35197,-0.42320
2452.09912,10.33197,-0.14320
2452.13110,9.46197,0.18680
2453.71509,9.50197,-4.79320
2449.90698,9.77197,-3.07320
2448.72290,9.09197,-2.77320
2446.83496,8.82197,-1.05320
2448.11499,10.33197,0.68680
2446.49902,12.86197,2.77680
2446.89893,11.65197,1.60680
2446.49902,18.05197,9.44680
2448.96289,16.67197,11.35680
2450.41895,14.73197,10.19680
2451.93896,12.11197,9.51680
2452.35498,9.97197,7.49680
2454.53101,12.56197,4.49680
2455.66699,13.30197,4.99680
2455.01099,13.38197,4.73680
2455.07495,11.14197,4.71680
2452.69092,12.06197,4.34680
2453.04297,12.62197,4.31680
2454.09912,11.27197,6.11680
2455.57104,13.03197,3.92680
2456.25903,12.15197,2.69680
2457.12305,13.28197,1.05680
2459.21899,11.13197,1.62680
2459.84302,11.09197,1.07680
2461.66699,10.64197,0.33680
2462.78711,10.45197,-1.28320
2460.85107,10.21197,-2.67320
2459.68311,10.55197,-3.61320
2459.12305,10.48197,-4.16320
2458.73901,10.13197,-5.36320
2456.08301,10.03197,-6.41320
2452.32300,10.12197,-7.09320
2450.56299,10.79197,-6.83320
2449.92310,11.37197,-5.43320
2449.12305,11.84197,-2.71320
2447.55493,13.10197,-1.13320
2446.08301,12.56197,-0.96320
2445.45898,11.11197,-0.28320
2446.14697,10.29197,0.13680
2446.91504,9.91197,-0.02320
2446.97900,9.34197,0.44680
2448.24292,7.32197,-5.94320
2442.30688,10.71197,-4.86320
2440.54712,9.68197,-3.46320
2438.61108,9.03197,-3.61320
2436.54712,10.10197,-0.89320
2435.20288,10.96197,-0.88320
2433.93896,13.22197,2.51680
2433.85889,15.58197,5.28680
2436.25903,17.03197,7.05680
2438.29102,16.72197,9.90680
2439.92310,14.96197,11.11680
2441.01099,11.77197,12.39680
2444.00293,10.30197,9.02680
2448.57910,14.57197,6.16680
2452.67505,12.13197,6.78680
2447.42700,14.41197,5.43680
2449.21899,11.52197,6.56680
2446.72290,13.93197,3.92680
2449.50708,8.44197,6.34680
2447.84302,12.73197,5.73680
2451.05908,10.10197,5.90680
2451.93896,11.46197,4.57680
2454.06689,11.10197,1.99680
2454.30688,11.31197,1.36680
2455.79492,10.69197,-0.35320
2456.86694,10.61197,-2.80320
2455.26709,10.28197,-4.18320
2454.14697,9.78197,-3.97320
2453.33105,9.45197,-4.84320
2451.28296,9.60197,-5.83320
2448.19507,10.28197,-7.02320
2445.82690,10.29197,-7.65320
2444.89893,10.76197,-7.30320
2443.66699,12.25197,-5.70320
2441.01099,12.91197,-3.32320
2439.93896,11.92197,-1.46320
2440.27490,11.96197,-0.27320
2440.91504,11.85197,0.37680
2440.88306,10.86197,0.77680
2441.60303,10.30197,0.86680
2441.95508,9.95197,0.67680
2445.18701,6.11197,-5.20320
2439.23511,9.40197,-4.20320
2435.34692,8.77197,-3.81320
2432.85107,8.67197,-5.01320
2429.42700,10.38197,-5.91320
2428.27490,12.72197,-3.20320
2429.02710,13.07197,-1.24320
2429.05908,14.80197,2.12680
2431.13892,15.18197,4.18680
2430.81909,19.24197,5.56680
2432.08301,21.83197,5.84680
2433.95508,17.43197,8.90680
2434.78711,12.08197,12.49680
2434.80298,11.24197,9.71680
2441.89111,11.78197,7.63680
2439.29907,13.32197,4.18680
2442.96289,12.91197,9.71680
2439.25098,12.39197,7.84680
2443.29907,11.30197,7.67680
2442.33911,11.19197,6.64680
2445.65088,8.34197,6.69680
2446.32300,10.89197,5.35680
2447.74707,11.19197,3.24680
2448.05103,11.92197,0.48680
2449.69897,12.36197,-0.64320
2451.25098,10.15197,-1.82320
2450.48291,8.49197,-1.94320
2449.73096,7.81197,-3.65320
2447.98706,6.75197,-5.43320
2445.49097,6.97197,-6.95320
2443.34692,8.78197,-7.59320
2440.83496,10.40197,-7.40320
2438.54712,11.11197,-7.36320
2436.08301,12.46197,-6.42320
2433.65088,13.63197,-4.95320
2433.69897,11.95197,-2.42320
2434.83496,11.81197,0.43680
2434.97900,12.07197,1.84680
2435.02710,12.34197,2.01680
2435.52295,12.14197,2.09680
2437.66699,9.89197,0.63680
2437.90698,9.82197,-8.16320
2433.81104,8.66197,-4.91320
2430.86694,8.98197,-4.67320
2428.65894,9.70197,-5.96320
2427.39502,8.57197,-5.59320
2425.60303,8.26197,-7.05320
2423.07495,11.14197,-4.77320
2421.02710,12.59197,-0.76320
2420.33911,14.91197,4.09680
2421.04297,14.25197,3.14680
2422.49902,18.68197,6.30680
2424.08301,19.88197,4.33680
2426.37109,18.10197,8.04680
2427.87500,13.20197,11.18680
2428.51489,10.90197,10.97680
2431.58691,11.99197,4.23680
2434.00293,6.09197,8.68680
2434.65894,9.56197,9.61680
2435.55493,11.85197,6.63680
2438.14697,9.48197,8.15680
2437.68311,11.37197,4.39680
2440.81909,10.69197,5.96680
2442.08301,10.32197,2.23680
2443.10693,11.25197,0.83680
2441.34692,13.72197,-1.74320
2443.63501,11.83197,-2.71320
2443.65088,11.69197,-2.62320
2443.49097,10.58197,-3.63320
2442.72290,9.38197,-5.26320
2441.53906,9.50197,-6.78320
2439.13892,8.28197,-8.42320
2436.35498,9.56197,-7.38320
2433.04297,10.41197,-7.31320
2429.87500,11.67197,-6.41320
2428.14697,13.44197,-4.67320
2427.90698,13.00197,-2.94320
2428.24292,12.13197,0.15680
2428.48291,12.68197,2.51680
2428.30688,13.59197,3.13680
2430.99512,12.12197,2.23680
2432.03491,11.05197,1.38680
2434.73901,10.32197,-3.93320
2431.50708,10.41197,-5.65320
2429.66699,7.15197,-4.54320
2427.44312,9.01197,-5.35320
2425.53906,7.39197,-5.82320
2423.26709,7.42197,-4.63320
2418.01904,9.13197,-6.63320
2414.89893,9.46197,-3.80320
2412.32300,11.51197,1.04680
2413.37891,11.84197,2.51680
2413.33105,12.83197,5.45680
2415.34692,14.05197,6.66680
2417.68311,15.51197,7.13680
2420.54712,14.93197,9.94680
2421.87500,12.41197,9.64680
2423.85889,8.10197,9.25680
2426.73901,9.20197,8.91680
2426.99512,10.04197,7.39680
2431.18701,9.51197,7.58680
2431.61890,11.90197,5.16680
2432.27490,11.64197,7.29680
2433.33105,11.52197,4.65680
2435.81104,12.88197,3.42680
2436.86694,12.35197,2.11680
2435.98706,12.77197,-0.61320
2434.88306,13.37197,-2.35320
2436.13110,12.88197,-1.69320
2436.30688,12.43197,-1.83320
2437.05908,11.32197,-4.10320
2435.65088,10.77197,-5.72320
2433.92310,9.08197,-7.71320
2431.44312,8.08197,-8.20320
2428.08301,8.93197,-8.16320
2425.55493,10.44197,-6.62320
2424.32300,12.39197,-4.46320
2423.05908,12.79197,-2.64320
2421.87500,12.76197,-0.08320
2421.21899,13.29197,2.68680
2422.13110,14.07197,3.53680
2425.57104,12.22197,3.22680
2426.11499,11.69197,2.56680
2430.06689,11.42197,-2.94320
2427.18701,11.60197,-3.53320
2425.34692,7.28197,-3.31320
2423.90698,8.08197,-3.83320
2422.13110,6.64197,-4.45320
2419.74707,6.98197,-4.31320
2414.77100,8.43197,-4.59320
2410.64307,7.61197,-5.39320
2407.79492,8.19197,-1.89320
2407.15503,10.96197,-0.07320
2406.65894,10.12197,1.23680
2407.55493,11.32197,4.75680
2409.05908,13.56197,7.03680
2412.00293,15.95197,9.28680
2413.89111,14.75197,12.13680
2416.37109,14.18197,14.12680
2419.05908,12.86197,12.13680
2421.47510,11.69197,11.12680
2423.33105,10.34197,8.38680
2423.28296,9.24197,10.09680
2424.97900,7.13197,7.05680
2428.14697,8.40197,3.43680
2429.36304,7.38197,1.19680
2431.37891,7.84197,-0.50320
2433.53906,6.51197,2.10680
2430.21094,9.79197,0.42680
2428.78711,11.88197,-3.19320
2427.09106,14.80197,-4.84320
2428.53101,14.38197,-5.37320
2428.83496,13.56197,-5.14320
2427.09106,12.29197,-6.20320
2425.29907,8.97197,-8.98320
2423.34692,8.90197,-9.00320
2420.64307,9.99197,-7.23320
2418.94702,11.46197,-4.14320
2417.45898,12.03197,-1.10320
2415.85889,12.98197,1.21680
2414.69092,13.53197,3.29680
2416.17896,13.79197,3.89680
2420.03491,11.85197,3.22680
2420.45093,11.81197,2.71680
2423.33105,11.63197,-4.26320
2420.70703,9.48197,-4.95320
2419.85889,7.83197,-2.75320
2418.80298,7.68197,-2.57320
2417.61890,6.24197,-2.81320
2415.21899,6.28197,-2.40320
2410.05103,9.11197,-4.26320
2407.53906,8.21197,-4.25320
2405.23511,7.38197,-3.18320
2402.73901,7.79197,-1.88320
2402.08301,8.76197,0.44680
2402.11499,10.17197,1.90680
2402.94702,11.75197,2.57680
2403.82690,14.03197,6.73680
2405.57104,15.68197,9.39680
2408.22705,16.32197,10.03680
2411.58691,15.78197,10.39680
2414.32300,14.01197,12.59680
2414.61108,9.35197,10.39680
2418.38696,12.61197,7.93680
2418.56299,5.01197,6.66680
2421.50708,6.95197,5.47680
2424.56299,6.71197,5.48680
2425.68311,6.23197,3.75680
2424.94702,9.90197,0.66680
2425.09106,9.34197,-1.26320
2425.31494,7.49197,-0.42320
2422.97900,8.50197,-3.53320
2422.19507,11.67197,-5.01320
2421.76294,10.33197,-5.97320
2419.98706,9.88197,-7.15320
2417.15503,10.44197,-9.46320
2414.62695,10.89197,-9.76320
2415.12305,8.90197,-7.74320
2413.31494,9.45197,-2.62320
2410.89893,11.72197,-0.39320
2409.55493,12.92197,1.48680
2409.29907,13.66197,3.03680
2411.25098,13.18197,3.75680
2414.08301,11.43197,4.07680
2415.12305,11.76197,2.94680
2415.97095,12.05197,-5.59320
2414.03491,8.15197,-3.20320
2414.72290,6.24197,-0.85320
2414.45093,6.14197,-1.20320
2412.85107,6.60197,-0.92320
2410.85107,6.10197,-2.19320
2407.71509,6.86197,-3.81320
2404.30688,7.18197,-3.19320
2401.01099,8.35197,-5.29320
2399.21899,7.71197,-2.10320
2398.06689,8.12197,-0.82320
2398.01904,8.80197,-0.51320
2397.37891,9.47197,0.71680
2397.34692,11.33197,5.99680
2398.88306,13.25197,7.72680
2401.21899,14.41197,8.07680
2403.71509,14.82197,10.83680
2405.65088,12.53197,12.43680
2410.00293,14.21197,5.70680
2412.29102,13.78197,6.26680
2413.52295,14.89197,4.86680
2415.69897,7.62197,7.17680
2418.24292,6.57197,5.95680
2420.35498,7.14197,3.10680
2419.05908,5.94197,3.50680
2419.02710,7.25197,3.79680
2419.77905,7.67197,2.51680
2419.10693,9.49197,-0.11320
2417.81104,10.77197,-3.62320
2417.25098,8.59197,-4.58320
2416.01904,9.52197,-6.39320
2414.46704,10.36197,-4.47320
2411.63501,13.81197,-5.09320
2409.47510,12.83197,-5.56320
2407.29907,12.10197,-3.73320
2405.10693,11.98197,-1.20320
2404.00293,12.93197,1.55680
2404.61108,12.96197,2.59680
2405.60303,12.25197,3.31680
2408.49902,11.66197,4.06680
2410.45093,11.48197,3.55680
2409.29907,6.19197,-4.08320
2408.72290,3.99197,-1.49320
2409.55493,5.30197,0.56680
2408.64307,6.88197,-0.21320
2407.15503,7.65197,-0.18320
2405.52295,7.40197,-1.29320
2404.41895,6.70197,-2.13320
2399.53906,9.34197,-0.77320
2397.45898,7.90197,-1.13320
2395.41089,6.94197,0.07680
2394.65894,6.74197,-1.24320
2394.35498,6.58197,-1.79320
2394.11499,8.80197,0.03680
2393.84302,9.27197,0.77680
2393.53906,9.94197,2.82680
2395.18701,11.14197,6.64680
2397.41089,9.88197,6.50680
2399.85889,11.48197,6.31680
2402.93091,13.08197,5.53680
2405.65088,14.71197,4.97680
2406.83496,10.44197,8.63680
2408.62695,6.07197,7.30680
2410.54712,11.23197,3.52680
2411.89111,10.09197,3.35680
2412.65894,10.52197,3.40680
2413.53906,11.95197,4.58680
2412.89893,8.91197,-0.47320
2413.28296,8.37197,-2.20320
2413.58691,8.78197,-2.89320
2412.75488,8.93197,-3.22320
2411.09106,8.88197,-4.17320
2407.82690,12.24197,-3.08320
2403.52295,15.58197,-5.19320
2401.82690,11.88197,-4.17320
2400.32300,11.53197,-1.64320
2399.18701,12.02197,-0.34320
2399.01099,12.32197,1.12680
2399.25098,12.60197,2.48680
2400.85107,11.31197,2.63680
2403.49097,9.64197,2.84680
2404.78711,10.42197,3.91680
2407.12305,1.33197,-3.21320
2407.13892,2.88197,-3.36320
2406.14697,4.38197,-2.62320
2404.49902,6.49197,-2.28320
2402.65894,7.25197,-1.58320
2400.24292,7.96197,-2.36320
2398.48291,7.54197,-1.19320
2393.73096,10.31197,-0.65320
2392.40308,11.01197,-0.14320
2391.95508,9.84197,-1.34320
2390.81909,7.44197,-1.80320
2391.39502,4.90197,1.35680
2391.52295,4.69197,-0.97320
2390.19507,7.68197,-2.06320
2390.48291,7.55197,1.41680
2390.09912,6.94197,3.45680
2391.02710,6.49197,4.72680
2392.61108,9.02197,5.09680
2395.47510,11.17197,5.61680
2397.71509,14.01197,7.20680
2399.79492,13.29197,8.02680
2401.41089,11.14197,8.18680
2402.75488,10.07197,5.89680
2404.72290,11.11197,3.17680
2406.38696,10.71197,0.17680
2407.61890,8.97197,-0.75320
2407.01099,9.19197,-1.61320
2408.81909,8.10197,-1.29320
2405.97095,10.70197,-1.68320
2404.24292,10.28197,-2.70320
2402.73901,11.18197,-3.56320
2399.57104,13.27197,-4.31320
2396.91504,10.81197,-4.48320
2394.32300,11.09197,-2.58320
2393.53906,11.93197,-2.01320
2393.95508,10.93197,-1.45320
2393.82690,11.10197,0.23680
2394.54712,11.52197,1.71680
2396.40308,10.20197,2.37680
2398.08301,9.12197,3.02680
2398.56299,10.88197,3.64680
2404.73901,0.49197,-3.18320
2404.19507,4.05197,-2.13320
2402.81909,4.49197,-1.77320
2402.29102,3.86197,-3.05320
2400.13110,5.79197,-3.04320
2396.81909,7.63197,-1.92320
2395.26709,6.64197,-3.19320
2388.91504,11.12197,-3.11320
2388.03491,10.67197,-2.74320
2386.64307,10.03197,-1.28320
2385.90698,9.40197,-0.75320
2386.43506,6.36197,-0.98320
2387.34692,3.24197,1.93680
2386.69092,7.15197,-1.68320
2386.32300,8.33197,-1.47320
2386.17896,10.07197,2.91680
2387.07495,7.75197,6.25680
2387.85889,7.41197,7.69680
2389.81104,8.13197,9.36680
2392.29102,8.22197,9.09680
2393.18701,9.46197,8.80680
2395.93896,9.32197,6.77680
2398.80298,8.38197,2.27680
2400.40308,7.39197,0.84680
2401.41089,6.76197,1.23680
2403.28296,6.30197,0.39680
2401.69897,8.27197,-0.05320
2400.40308,9.75197,0.24680
2398.05103,10.95197,-2.35320
2397.60303,9.44197,-3.11320
2394.38696,11.92197,-3.81320
2393.42700,7.71197,-4.05320
2390.54712,10.41197,-4.35320
2388.69092,12.12197,-2.87320
2388.83496,10.24197,-2.64320
2388.81909,9.39197,-1.60320
2388.88306,9.72197,-0.28320
2390.40308,8.99197,0.96680
2391.82690,9.05197,1.97680
2392.64307,9.47197,2.35680
2392.13110,11.34197,2.35680
2401.13892,3.48197,-4.50320
2400.83496,3.58197,-3.96320
2399.65088,3.89197,-3.20320
2397.33105,4.23197,-1.16320
2394.64307,5.37197,-2.78320
2391.33105,5.38197,-4.74320
2387.92310,8.34197,-4.68320
2384.83496,10.74197,-5.04320
2382.38696,10.71197,-5.53320
2380.75488,9.95197,-2.20320
2380.08301,9.89197,-0.78320
2380.25903,8.41197,0.44680
2383.79492,5.31197,1.28680
2383.26709,6.15197,2.98680
2382.64307,5.48197,1.11680
2382.24292,6.54197,-1.97320
2382.65894,7.06197,-0.35320
2383.60303,11.95197,4.68680
2385.21899,10.61197,7.81680
2387.28296,10.21197,8.09680
2388.49902,11.41197,7.15680
2390.72290,12.43197,4.88680
2392.56299,7.85197,3.35680
2394.59497,7.01197,1.81680
2397.25098,8.10197,1.19680
2398.01904,7.95197,0.58680
2392.99512,12.48197,1.36680
2393.18701,9.60197,-0.38320
2392.80298,9.11197,-2.34320
2389.79492,10.35197,-4.16320
2388.85107,8.89197,-3.89320
2387.79492,5.76197,-1.65320
2388.77100,6.60197,-1.53320
2384.73901,11.66197,-3.16320
2383.23511,7.71197,-0.88320
2383.84302,7.04197,-1.89320
2384.89893,6.56197,-1.73320
2385.31494,8.08197,1.18680
2386.83496,8.73197,3.06680
2387.44312,9.70197,2.12680
2386.46704,10.93197,1.59680
2397.50708,3.84197,-7.11320
2395.85889,4.51197,-4.10320
2394.03491,4.45197,-3.41320
2393.44312,3.29197,-2.35320
2392.00293,5.28197,-2.04320
2388.61108,8.20197,-1.42320
2383.68311,12.18197,-3.41320
2380.65894,11.35197,-4.81320
2377.97095,8.33197,-4.23320
2375.34692,8.07197,-4.38320
2373.77905,8.38197,-2.43320
2373.21899,9.82197,0.55680
2374.91504,8.02197,5.24680
2376.85107,7.92197,4.99680
2378.22705,6.10197,2.48680
2380.46704,4.88197,0.21680
2380.89893,5.87197,-0.06320
2380.65894,6.80197,-1.07320
2381.21899,6.68197,-1.14320
2381.53906,6.07197,0.91680
2382.29102,7.61197,1.19680
2383.81104,7.50197,2.23680
2385.60303,7.61197,3.84680
2388.32300,7.75197,3.79680
2388.53101,8.24197,4.93680
2390.38696,6.81197,3.95680
2384.22705,12.00197,0.64680
2385.39502,9.86197,0.25680
2386.56299,9.92197,-1.44320
2384.99512,10.21197,-2.79320
2382.54712,10.13197,-4.25320
2382.65894,8.63197,-2.66320
2383.21899,8.69197,-2.35320
2379.45898,12.52197,-2.72320
2378.67505,7.84197,-0.91320
2379.93896,4.94197,1.21680
2380.11499,5.48197,1.22680
2379.34692,8.55197,0.87680
2382.53101,6.60197,1.92680
2382.72290,7.98197,1.46680
2383.28296,9.09197,1.77680
2394.83496,5.32197,-8.43320
2391.92310,3.23197,-7.11320
2389.52295,2.50197,-5.28320
2389.97095,3.46197,-3.26320
2387.74707,4.52197,-2.92320
2383.98706,7.17197,-3.11320
2378.78711,9.23197,-5.94320
2375.93896,6.17197,-4.80320
2374.37109,4.82197,-4.46320
2372.08301,3.85197,-4.68320
2369.90698,4.37197,-4.00320
2368.56299,5.59197,-1.89320
2368.35498,7.00197,2.05680
2371.18701,7.29197,4.95680
2374.27490,7.02197,3.50680
2376.77100,4.90197,0.55680
2376.29102,7.29197,2.08680
2377.05908,5.21197,2.76680
2378.05103,6.14197,3.02680
2377.93896,6.81197,2.97680
2378.57910,7.65197,3.25680
2379.25098,8.04197,3.08680
2379.41089,8.47197,3.95680
2379.28296,7.99197,3.58680
2379.33105,10.88197,3.56680
2379.71509,10.86197,4.97680
2379.97095,12.21197,5.06680
2379.87500,11.02197,0.06680
2380.41895,10.37197,-1.28320
2379.17090,9.82197,-2.88320
2377.58691,10.17197,-3.18320
2376.83496,9.65197,-2.24320
2378.00293,7.25197,-1.97320
2377.74707,7.89197,-3.36320
2375.65088,8.02197,-2.47320
2374.24292,8.20197,0.95680
2375.52295,7.35197,1.06680
2376.32300,7.37197,0.81680
2378.06689,6.52197,1.59680
2378.05103,6.37197,2.31680
2378.57910,7.77197,3.82680
2392.03491,5.66197,-5.65320
2389.97095,2.32197,-5.63320
2386.48291,3.59197,-6.23320
2385.63501,5.35197,-3.93320
2382.38696,8.11197,-3.18320
2379.26709,8.16197,-5.46320
2376.30688,5.65197,-6.15320
2373.76294,3.29197,-2.42320
2372.49902,2.64197,-3.45320
2370.89893,3.07197,-4.91320
2369.23511,1.64197,-3.89320
2367.90698,-1.16803,-2.01320
2367.44312,0.65197,-1.15320
2369.39502,3.13197,2.51680
2372.21094,5.29197,2.91680
2371.55493,7.47197,2.03680
2371.71509,6.39197,1.39680
2372.05103,7.06197,2.76680
2372.17896,7.96197,3.21680
2372.96289,7.46197,3.86680
2374.09912,7.30197,3.09680
2374.94702,7.31197,0.74680
2375.01099,7.89197,-0.83320
2375.28296,8.62197,-1.50320
2375.34692,7.62197,-2.46320
2376.14697,7.75197,-1.93320
2376.08301,7.24197,-2.49320
2376.00293,9.04197,-2.31320
2374.85107,9.96197,-1.98320
2373.71509,11.14197,-1.04320
2371.12305,11.85197,-0.19320
2368.89893,10.99197,0.92680
2369.41089,8.45197,1.28680
2368.51489,10.77197,0.96680
2368.83496,6.94197,2.25680
2370.11499,6.00197,1.87680
2371.18701,6.36197,0.86680
2371.26709,6.14197,1.23680
2372.21094,5.86197,2.30680
2373.87500,6.46197,4.10680
2374.32300,7.36197,4.98680
2388.83496,3.64197,-3.50320
2386.99512,5.26197,-3.18320
2385.15503,5.02197,-4.62320
2380.72290,8.11197,-4.18320
2377.45898,6.53197,-4.89320
2376.03491,3.37197,-4.06320
2374.32300,3.78197,-5.05320
2372.93091,2.85197,-4.97320
2371.97095,3.15197,-1.97320
2370.45093,2.05197,-2.75320
2369.81104,1.61197,-2.06320
2368.81909,3.08197,-0.96320
2367.57104,2.61197,-0.93320
2366.75488,-0.96803,-0.75320
2368.16309,0.26197,-0.55320
2369.21899,2.40197,0.01680
2369.28296,4.55197,-0.63320
2369.57104,4.14197,-0.31320
