# window centre latitude, window latitude radius, window centre longitude, window longitude radius, POSIX timestamp
38.0,10.0,284.0,10.0,1777723200
# Number of axes
3
# axis 1: pressures
31
1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,70.0,50.0,30.0,20.0,10.0,7.0,5.0,3.0,2.0,1.0
# axis 2: latitudes
41
28.00,28.50,29.00,29.50,30.00,30.50,31.00,31.50,32.00,32.50,33.00,33.50,34.00,34.50,35.00,35.50,36.00,36.50,37.00,37.50,38.00,38.50,39.00,39.50,40.00,40.50,41.00,41.50,42.00,42.50,43.00,43.50,44.00,44.50,45.00,45.50,46.00,46.50,47.00,47.50,48.00
# axis 3: longitudes
41
274.00,274.50,275.00,275.50,276.00,276.50,277.00,277.50,278.00,278.50,279.00,279.50,280.00,280.50,281.00,281.50,282.00,282.50,283.00,283.50,284.00,284.50,285.00,285.50,286.00,286.50,287.00,287.50,288.00,288.50,289.00,289.50,290.00,290.50,291.00,291.50,292.00,292.50,293.00,293.50,294.00
# number of lines of data
52111
# data line component count
3
# now the data in axis 3 major order
# data is: geopotential height [gpm], u-component wind [m/s], v-component wind [m/s]
1027.82739,-1.34760,8.93163
1030.19543,-1.88760,7.21163
1031.36340,-2.03760,5.70163
1032.77148,-1.60760,4.83163
1035.05945,-0.87760,3.66163
1037.05945,0.06240,2.29163
995.58746,1.11240,-8.99837
989.36346,-1.14760,-8.12837
988.25946,-1.29760,-8.26837
990.65942,-1.48760,-7.39837
987.87543,-1.37760,-7.43837
983.49146,-2.74760,-8.68837
984.16345,-1.49760,-6.64837
977.25146,-4.09760,-8.95837
968.45142,-4.45760,-7.08837
971.34741,-3.91760,-6.38837
975.61945,-2.57760,-4.68837
974.91547,-1.17760,-7.51837
970.24341,-2.22760,-0.92837
972.29144,0.82240,1.29163
969.71545,-4.82760,4.57163
976.65942,-0.17760,6.54163
976.35541,1.13240,6.55163
978.30743,1.00240,5.81163
976.06744,-1.92760,3.09163
980.32343,2.70240,2.62163
979.63544,1.37240,1.30163
978.30743,5.14240,3.94163
980.45142,8.75240,5.16163
984.45142,13.47240,7.62163
983.58746,13.62240,8.48163
983.55542,13.98240,12.05163
986.49945,11.73240,15.99163
989.23541,10.54240,16.21163
996.48346,9.11240,18.31163
999.53943,5.75240,17.60163
1001.87543,1.95240,17.41163
1007.97144,0.44240,16.31163
1012.09943,-1.98760,13.96163
1018.61145,-2.54760,11.29163
1022.40344,-3.00760,9.77163
1025.65149,-3.12760,8.08163
1028.16345,-2.85760,6.19163
1029.49146,-2.79760,4.74163
1032.49939,-2.27760,3.69163
1033.04346,-1.85760,2.33163
1035.45947,-0.72760,1.25163
998.43542,0.50240,-6.72837
992.64343,1.51240,-6.94837
990.91547,0.62240,-5.46837
991.02747,1.37240,-5.82837
987.37946,0.55240,-6.00837
984.17944,-0.39760,-6.99837
980.13141,-1.30760,-7.30837
978.54742,-2.32760,-8.77837
975.93945,-3.45760,-8.35837
977.85944,-3.14760,-6.96837
975.58746,-1.93760,-5.21837
980.09943,-1.10760,-9.57837
973.20343,-3.92760,-8.34837
971.93945,-3.94760,-3.13837
968.29144,-4.15760,-0.99837
970.48346,-2.11760,-2.58837
971.50745,-4.66760,-2.03837
979.49146,-3.48760,-0.53837
980.88342,-1.99760,0.52163
980.33942,-0.23760,-1.12837
979.73145,0.42240,0.54163
973.50745,-1.24760,1.63163
974.96344,-3.76760,-0.26837
977.74744,2.07240,4.42163
977.69946,9.94240,5.90163
971.71545,15.41240,19.17163
979.02747,9.58240,15.75163
980.17944,5.39240,19.86163
987.01141,-3.24760,18.88163
991.29944,-6.95760,15.77163
998.41943,-6.51760,14.64163
1006.09943,-6.66760,10.74163
1012.88342,-5.07760,10.41163
1017.17145,-4.43760,9.43163
1020.99542,-3.99760,8.23163
1023.29944,-3.86760,6.95163
1025.93945,-3.34760,5.46163
1027.95544,-3.05760,4.09163
1030.62744,-2.52760,2.64163
1031.90747,-2.08760,1.48163
1032.88342,-1.77760,0.22163
1000.70746,-1.37760,-5.02837
997.05945,-1.07760,-7.70837
991.21942,1.77240,-4.28837
987.41144,1.05240,-2.39837
987.57141,1.77240,-3.96837
985.53943,0.22240,-4.55837
985.97144,-0.51760,-5.88837
979.66742,-1.19760,-5.89837
980.37146,-0.53760,-6.46837
979.77942,-1.51760,-7.19837
976.32343,-2.60760,-7.48837
977.12341,-0.78760,-8.23837
979.25146,-0.36760,-9.39837
972.32343,-4.54760,-7.85837
974.64343,-3.74760,-5.09837
973.92346,-3.99760,-4.12837
975.37946,-3.26760,-6.99837
984.40344,0.28240,-7.04837
977.57141,-3.36760,-4.29837
979.20343,-0.60760,-3.39837
975.10742,-1.58760,-2.43837
969.42743,-3.74760,-2.08837
970.80347,-2.51760,-2.54837
984.70746,0.94240,-1.50837
974.35541,-8.54760,1.32163
975.45941,-9.11760,-0.83837
970.77142,-12.97760,6.89163
977.95544,-11.97760,7.69163
982.49945,-12.25760,9.33163
997.15546,-9.26760,9.20163
1001.71545,-8.75760,8.48163
1004.56342,-8.74760,8.56163
1015.02747,-5.50760,6.63163
1019.01141,-4.62760,6.23163
1021.07544,-4.21760,6.31163
1021.82745,-4.01760,5.37163
1024.43542,-3.29760,4.45163
1025.61938,-2.87760,3.50163
1027.81140,-2.23760,2.51163
1029.79541,-1.59760,1.52163
1030.08350,-1.37760,0.15163
1001.36346,-3.89760,-7.28837
997.26746,-3.69760,-9.12837
992.78741,-1.65760,-7.51837
988.46741,-0.13760,-3.33837
989.15546,1.51240,-0.94837
989.89142,0.50240,-1.21837
985.89142,-1.17760,-2.64837
984.61145,-2.39760,-4.89837
982.05145,-0.91760,-4.05837
979.97144,-0.19760,-4.63837
978.65942,-0.76760,-5.88837
979.90741,-1.22760,-5.22837
981.12341,-0.76760,-6.47837
975.76343,-1.91760,-7.15837
977.82745,-0.45760,-8.26837
975.55542,-3.56760,-2.71837
979.15546,-1.64760,-4.46837
983.50745,0.51240,-5.69837
979.81146,-0.51760,-6.72837
978.00342,-0.26760,-5.59837
975.77942,-0.60760,-4.22837
972.27545,-1.70760,-0.19837
979.25146,-1.39760,3.71163
978.94745,-2.44760,2.62163
980.01941,-4.89760,4.11163
982.93146,-7.18760,5.59163
986.17944,-9.79760,3.25163
986.48346,-11.21760,4.51163
989.21942,-11.58760,4.54163
1001.07544,-8.28760,5.67163
1007.74744,-6.82760,8.31163
1005.89142,-7.01760,7.23163
1013.81146,-5.00760,6.88163
1021.52344,-2.77760,6.17163
1021.34741,-3.16760,5.13163
1022.21143,-2.89760,4.37163
1023.47546,-2.36760,3.16163
1024.25940,-1.96760,2.43163
1025.05945,-1.67760,1.70163
1028.35547,-0.97760,0.46163
1028.37146,-0.58760,-0.39837
1005.20343,-4.17760,-7.65837
1001.68341,-4.40760,-7.15837
997.85944,-5.80760,-9.67837
993.81146,-2.13760,-5.83837
989.52344,-0.62760,-1.94837
993.45941,0.93240,-2.08837
986.72345,-1.13760,-0.63837
988.27545,-1.82760,-2.48837
986.17944,-4.60760,-3.92837
984.05145,-2.38760,-2.54837
982.93146,-2.80760,-3.81837
981.44342,-2.47760,-4.40837
979.82745,-0.54760,-4.70837
979.13947,-0.25760,-5.27837
977.82745,0.75240,-6.22837
977.58746,0.25240,-6.79837
982.19543,-0.54760,-5.13837
982.83545,0.68240,-4.71837
981.44342,-0.23760,-5.16837
980.16345,-0.40760,-6.81837
976.03546,-1.65760,-6.30837
977.34741,0.35240,-3.54837
976.81946,0.07240,6.23163
979.18744,0.27240,8.42163
982.11542,-2.14760,7.57163
985.82745,-3.85760,6.80163
987.18744,-5.08760,6.62163
990.51544,-6.56760,6.90163
995.84344,-7.04760,8.94163
1006.96344,-3.14760,9.07163
1004.89941,-5.07760,7.39163
1009.76343,-4.09760,7.72163
1013.85944,-3.55760,6.46163
1018.86743,-1.79760,4.54163
1019.76343,-1.53760,3.39163
1019.65143,-1.56760,2.59163
1021.92346,-1.10760,2.14163
1022.62744,-1.10760,1.16163
1023.71545,-0.94760,0.37163
1027.07544,-0.09760,-0.17837
1026.94739,0.64240,-0.67837
1007.53943,-3.41760,-8.28837
1005.63544,-2.87760,-7.41837
1000.77142,-4.01760,-5.84837
998.22742,-6.56760,-7.71837
995.93945,-2.87760,-3.64837
993.47546,-0.30760,-1.49837
992.78741,0.20240,-1.37837
991.89142,1.68240,-3.44837
988.13141,-0.93760,-1.19837
987.76343,-2.61760,-3.25837
987.12341,-3.60760,-5.12837
985.26746,-4.62760,-6.35837
984.19543,-4.72760,-6.55837
983.44342,-3.85760,-5.50837
983.76343,-2.05760,-4.44837
984.43542,0.09240,-2.63837
984.05145,2.63240,-2.45837
982.14746,1.20240,-4.02837
980.88342,1.11240,-5.38837
979.49146,0.31240,-6.74837
979.49146,-1.12760,-7.94837
979.31543,-0.28760,-6.34837
976.19543,4.01240,-5.47837
978.64343,-2.12760,8.84163
980.83545,-4.02760,8.51163
985.50745,-4.53760,7.15163
988.65942,-4.86760,6.03163
992.91547,-5.40760,6.40163
999.09143,-4.34760,6.65163
1008.94745,-1.33760,6.69163
1009.37946,-1.56760,6.95163
1012.25946,-0.93760,6.31163
1010.69147,-2.02760,5.25163
1015.58746,-0.73760,4.52163
1016.45142,-0.55760,3.33163
1018.08344,0.06240,2.35163
1019.23541,0.28240,1.73163
1021.13947,0.37240,1.36163
1023.07544,0.35240,1.26163
1024.00342,0.67240,0.95163
1026.05139,1.58240,-0.21837
1010.72345,-2.25760,-6.80837
1007.13947,-2.82760,-6.90837
1002.06744,-4.57760,-7.17837
1001.29944,-3.04760,-4.79837
999.71545,-4.01760,-4.83837
1000.93146,-3.20760,-2.68837
999.76343,-2.50760,-3.24837
996.48346,0.19240,-2.12837
991.39545,0.82240,-1.42837
989.93945,0.85240,-1.56837
987.89142,0.81240,-4.87837
985.04346,-0.72760,-8.12837
988.37146,-0.60760,-7.99837
988.72345,-1.96760,-8.41837
987.15546,-2.64760,-7.02837
984.86743,-2.19760,-5.49837
984.35541,-0.35760,-4.60837
983.13947,1.66240,-3.69837
980.96344,1.25240,-3.35837
980.78741,0.99240,-4.78837
981.09143,0.28240,-7.61837
978.88342,-0.60760,-8.36837
978.88342,-1.33760,-6.84837
982.49945,-1.26760,0.30163
986.88342,-0.97760,5.22163
986.85144,-2.51760,7.86163
989.29944,-3.10760,9.07163
993.77942,-2.86760,9.12163
998.78741,-1.23760,8.90163
1005.68341,-0.79760,8.58163
1009.52344,-0.61760,7.21163
1011.41144,-0.29760,6.23163
1010.45142,-0.39760,5.45163
1013.20343,0.75240,4.33163
1013.69946,1.03240,2.87163
1015.60345,0.98240,2.22163
1018.91547,0.42240,2.47163
1019.07544,0.54240,2.35163
1020.53143,0.68240,1.64163
1021.97144,1.26240,1.21163
1023.92346,1.98240,0.07163
1011.55542,-1.09760,-5.90837
1008.96344,-2.24760,-5.60837
1005.33142,-2.79760,-5.89837
1004.67542,-3.26760,-5.63837
1003.52344,-2.29760,-5.66837
1000.81946,-2.20760,-4.83837
998.67542,-1.92760,-4.07837
999.01141,-2.31760,-5.57837
997.07544,-0.48760,-2.16837
992.97943,1.30240,-1.27837
987.87543,2.03240,-6.25837
985.92346,2.98240,-8.27837
989.98743,3.22240,-8.10837
992.86743,2.03240,-7.32837
991.81146,-0.37760,-5.98837
987.33142,-1.68760,-6.20837
983.28345,-1.88760,-6.77837
982.40344,-1.32760,-5.68837
981.66742,1.41240,-3.42837
982.51544,2.15240,-2.30837
983.26746,2.05240,-2.90837
983.85944,1.31240,-4.35837
984.21143,0.65240,-3.80837
985.53943,2.72240,-4.36837
987.90741,3.48240,0.13163
988.75543,1.25240,3.08163
991.25146,-1.25760,10.36163
994.89941,-2.50760,7.42163
999.10742,-0.82760,7.61163
1003.92346,-0.00760,7.31163
1008.21143,0.10240,7.03163
1009.33142,0.84240,5.68163
1009.68341,0.86240,4.20163
1010.29144,0.73240,3.56163
1012.35541,0.60240,3.47163
1014.41943,0.81240,3.15163
1016.81946,1.22240,2.51163
1017.89142,1.12240,1.74163
1018.08344,1.06240,1.05163
1018.91547,0.80240,0.26163
1020.08344,0.83240,-0.76837
1011.98743,0.53240,-4.64837
1009.97144,-0.79760,-4.97837
1007.92346,-1.81760,-4.58837
1006.49945,-2.68760,-3.49837
1007.68341,-2.50760,-3.37837
1003.81146,-3.20760,-4.05837
1002.75543,-1.81760,-2.89837
1001.76343,-1.22760,-3.72837
1000.09943,-0.96760,-2.97837
997.05945,0.84240,-1.59837
992.85144,2.27240,-5.00837
990.64343,3.23240,-6.88837
989.81146,2.00240,-4.48837
990.85144,2.96240,-8.65837
990.80347,1.01240,-4.01837
986.19543,1.99240,-5.83837
983.33142,1.17240,-6.15837
983.84344,0.42240,-6.59837
981.77942,-0.67760,-5.78837
982.24341,0.61240,-3.64837
983.63544,2.57240,-1.92837
985.71545,2.70240,-1.63837
986.46741,1.12240,-1.97837
988.29144,2.34240,-1.01837
990.46741,3.23240,-1.10837
990.22742,2.60240,2.26163
992.54742,2.08240,2.40163
995.68341,1.95240,4.62163
998.38745,1.81240,4.67163
1001.05945,1.31240,5.80163
1004.27545,1.58240,5.41163
1006.06744,1.23240,3.89163
1007.57141,1.11240,3.09163
1009.44342,0.68240,3.21163
1011.20343,0.63240,3.09163
1012.64343,0.54240,2.50163
1014.46741,0.80240,1.83163
1017.20343,1.52240,0.94163
1015.68341,1.50240,-0.10837
1014.85144,1.26240,-0.67837
1016.30743,0.68240,-1.27837
1012.75543,0.94240,-3.53837
1010.65942,-0.12760,-4.19837
1009.28345,-0.45760,-4.62837
1008.43542,-0.99760,-4.44837
1006.54742,-1.56760,-3.54837
1004.46741,-1.93760,-2.89837
1003.33142,-1.69760,-3.11837
1004.01941,-0.89760,-2.96837
999.23541,-1.06760,-2.74837
1000.05145,0.28240,-2.41837
998.49945,1.46240,-2.33837
994.62744,1.46240,-2.27837
989.15546,3.84240,-6.70837
986.94745,1.52240,-4.41837
985.71545,-1.49760,-3.65837
985.02747,1.06240,-4.77837
982.72345,2.82240,-5.79837
981.81146,2.84240,-5.46837
982.83545,3.89240,-5.26837
980.75543,2.32240,-5.97837
982.80347,1.46240,-4.60837
984.38745,2.03240,-3.03837
986.27545,3.17240,-0.11837
988.70746,3.16240,1.04163
990.24341,3.41240,1.78163
991.65143,3.03240,2.40163
992.86743,3.12240,3.21163
995.63544,2.92240,4.24163
998.00342,1.69240,5.34163
1000.40344,2.32240,5.43163
1000.25946,2.62240,4.65163
1002.91547,2.98240,3.90163
1004.70746,2.56240,4.31163
1007.01141,1.31240,4.47163
1008.94745,0.76240,3.73163
1011.53943,1.07240,2.40163
1013.20343,1.27240,1.07163
1014.06744,1.29240,0.07163
1013.10742,1.23240,-0.54837
1012.89941,0.76240,-0.49837
1013.65143,0.23240,-0.59837
1011.44342,1.62240,-2.74837
1010.61145,1.09240,-3.23837
1009.33142,0.84240,-3.88837
1007.50745,0.77240,-4.27837
1006.59546,0.48240,-4.15837
1006.22742,0.18240,-3.74837
1005.65143,0.21240,-3.84837
1004.97943,0.24240,-3.74837
999.84344,0.12240,-2.46837
1001.69946,0.75240,-1.65837
1000.62744,1.72240,-2.31837
996.59546,1.37240,-1.37837
993.15546,1.32240,-0.92837
989.71545,2.08240,-3.67837
986.85144,2.86240,-5.81837
985.10742,2.53240,-6.84837
981.92346,1.27240,-7.53837
979.42743,3.74240,-8.78837
979.17145,5.81240,-7.29837
979.18744,8.00240,-5.11837
979.61945,6.93240,-4.37837
982.45142,4.59240,-3.24837
983.20343,3.26240,-2.67837
985.31543,4.74240,0.65163
987.25146,4.73240,2.64163
988.88342,5.11240,2.50163
989.20343,4.69240,3.69163
993.41144,5.07240,3.61163
995.29944,5.37240,3.58163
997.69946,5.76240,4.30163
997.02747,4.38240,4.58163
999.20343,3.26240,5.04163
1002.81946,1.69240,5.72163
1004.81946,1.13240,5.07163
1006.57947,0.92240,3.85163
1008.14746,0.61240,2.58163
1009.66742,0.14240,1.00163
1010.45142,0.21240,-0.30837
1011.69946,0.39240,-0.20837
1011.17145,-0.63760,0.12163
1011.18744,-0.84760,-0.83837
1011.12341,1.36240,-2.77837
1010.19543,1.65240,-2.40837
1009.04346,1.77240,-3.23837
1008.00342,1.81240,-3.92837
1007.71545,1.95240,-3.96837
1006.72345,2.47240,-4.42837
1006.56342,2.85240,-4.07837
1003.60345,2.74240,-4.36837
1000.56342,2.65240,-4.19837
997.93945,2.86240,-3.02837
998.22742,2.39240,-2.58837
996.27545,1.68240,-0.86837
994.67542,1.00240,-0.69837
992.41943,1.39240,-0.54837
990.19543,1.80240,-1.48837
987.71545,2.40240,-4.57837
982.85144,3.04240,-8.65837
979.58746,3.75240,-10.02837
977.87543,4.44240,-9.83837
978.09943,5.31240,-7.65837
976.73944,7.42240,-4.52837
976.75543,8.19240,-2.42837
980.45142,7.21240,-2.24837
981.79541,5.82240,-1.25837
983.13947,5.82240,1.56163
984.72345,5.24240,4.09163
987.84344,6.32240,4.02163
989.82745,6.19240,4.47163
992.22742,5.95240,5.02163
995.23541,5.78240,4.60163
993.28345,4.44240,5.09163
996.17944,2.92240,6.62163
1000.17944,1.95240,6.53163
1001.79541,1.25240,5.20163
1003.68341,0.30240,3.95163
1005.76343,-0.69760,2.83163
1006.11542,-1.12760,1.59163
1006.70746,-1.33760,0.58163
1010.41943,-1.49760,0.31163
1008.33942,-2.08760,-0.72837
1009.77942,-1.29760,-1.60837
1011.42743,1.16240,-1.82837
1010.62744,1.65240,-2.55837
1009.21942,1.83240,-3.50837
1007.65143,2.70240,-4.12837
1005.68341,3.88240,-4.53837
1003.69946,5.11240,-4.83837
1000.30743,6.19240,-5.18837
996.96344,6.36240,-5.04837
995.89142,5.36240,-4.42837
994.80347,5.15240,-3.89837
994.30743,4.65240,-3.36837
993.63544,3.62240,-1.92837
994.70746,2.20240,0.09163
991.52344,2.24240,-0.57837
986.73944,3.73240,-3.29837
983.18744,3.96240,-6.04837
982.43542,3.67240,-9.23837
980.57947,3.08240,-8.39837
977.84344,3.22240,-9.58837
976.49945,4.50240,-8.16837
973.63544,5.20240,-6.32837
975.18744,6.96240,-2.17837
975.18744,7.62240,-2.53837
977.05945,7.83240,-0.40837
978.85144,7.27240,0.51163
980.40344,6.54240,3.79163
982.13141,6.40240,5.09163
987.36346,7.75240,5.14163
989.47546,7.28240,5.43163
990.69147,6.52240,4.63163
990.77142,4.93240,6.35163
994.61145,3.23240,7.83163
997.58746,2.20240,6.71163
999.63544,1.06240,5.91163
999.93945,-0.44760,4.96163
1002.59546,-1.08760,3.52163
1003.41144,-1.63760,2.41163
1005.89142,-1.62760,1.76163
1007.69946,-1.78760,0.39163
1007.87543,-1.83760,-0.54837
1008.00342,-1.00760,-1.43837
1010.59546,2.07240,-3.17837
1008.97943,2.75240,-4.23837
1007.23541,3.70240,-5.29837
1005.10742,4.83240,-5.95837
1002.09943,6.04240,-6.42837
999.76343,7.17240,-5.97837
997.09143,7.66240,-5.41837
994.86743,8.85240,-4.55837
993.39545,9.47240,-3.71837
992.53143,8.24240,-3.31837
993.69946,6.82240,-2.21837
991.44342,5.35240,-1.09837
990.80347,4.22240,-0.20837
986.91547,2.51240,-0.20837
984.99542,5.09240,-3.30837
984.01941,5.85240,-6.20837
981.33142,4.18240,-8.19837
977.95544,2.99240,-8.93837
974.91547,2.42240,-10.51837
972.70746,3.69240,-10.38837
970.93146,5.02240,-7.11837
971.44342,5.79240,-3.40837
971.85944,5.35240,-3.88837
971.49146,6.96240,-1.62837
972.86743,8.26240,0.71163
975.33142,7.20240,2.06163
978.59546,7.50240,5.80163
983.02747,8.24240,6.23163
984.37146,8.43240,5.23163
986.46741,7.03240,5.05163
991.17145,5.27240,8.86163
992.48346,3.51240,8.77163
994.09943,2.15240,7.83163
995.81146,0.92240,6.78163
997.52344,0.01240,5.48163
999.45941,-0.71760,4.53163
1001.25146,-1.11760,3.58163
1003.90741,-1.09760,2.03163
1007.41144,-0.86760,0.83163
1006.70746,-0.59760,-1.00837
1004.24341,-0.22760,-2.18837
1009.61945,1.72240,-4.48837
1007.36346,2.56240,-6.00837
1004.62744,3.36240,-6.71837
1001.93945,4.03240,-7.20837
999.29944,4.64240,-7.93837
996.62744,5.17240,-8.43837
993.79541,5.23240,-7.24837
991.23541,5.89240,-6.19837
988.86743,6.74240,-4.53837
986.59546,8.14240,-2.89837
984.93146,8.27240,-2.25837
984.93146,6.92240,-1.68837
986.48346,5.53240,-0.62837
986.59546,3.64240,-0.26837
987.55542,4.10240,-2.39837
985.39545,4.75240,-4.06837
981.53943,4.80240,-7.53837
977.41144,4.77240,-8.36837
974.43542,3.50240,-9.98837
971.05945,3.76240,-10.98837
966.83545,4.97240,-9.54837
965.18744,6.43240,-6.91837
964.49945,8.19240,-3.61837
965.07544,6.30240,-4.10837
966.32343,7.58240,-0.90837
969.55542,8.89240,1.74163
973.02747,8.60240,3.75163
975.58746,8.62240,7.35163
981.10742,9.42240,6.70163
985.17145,8.39240,6.82163
988.88342,5.89240,9.56163
988.80347,3.92240,8.70163
990.77142,2.46240,7.80163
992.06744,1.25240,7.04163
994.38745,0.52240,6.10163
995.53943,-0.12760,5.22163
998.61145,-0.37760,4.10163
1003.77942,0.21240,3.12163
1003.34741,0.00240,1.10163
1003.81146,0.45240,-1.20837
1001.87543,0.72240,-2.69837
1008.32343,2.13240,-5.50837
1006.43542,2.50240,-5.89837
1004.01941,3.05240,-5.57837
1001.18744,3.78240,-6.05837
998.08344,4.91240,-7.12837
994.83545,5.33240,-8.09837
991.95544,5.33240,-7.59837
989.26746,6.09240,-7.03837
986.96344,5.37240,-5.64837
985.71545,5.10240,-4.28837
984.53143,5.78240,-1.95837
984.77142,6.39240,-0.24837
984.81946,5.59240,0.05163
985.36346,3.63240,-0.07837
985.66742,4.00240,-1.45837
983.29944,4.85240,-2.50837
978.40344,5.45240,-6.64837
976.37146,6.03240,-9.16837
974.17944,4.76240,-10.05837
970.09943,4.36240,-10.00837
966.16345,3.05240,-9.01837
965.02747,5.53240,-7.83837
962.32343,7.64240,-5.25837
963.49146,7.32240,-2.45837
963.95544,7.51240,-1.65837
965.95544,9.20240,1.57163
967.85944,9.54240,4.05163
970.70746,9.18240,6.72163
975.68341,9.19240,8.79163
980.56342,8.49240,8.44163
982.99542,6.43240,10.14163
985.68341,4.78240,9.20163
985.42743,3.11240,8.03163
988.62744,2.20240,7.63163
989.95544,1.12240,6.88163
993.95544,0.90240,6.30163
997.77942,0.95240,5.45163
1000.77142,0.65240,3.79163
1001.18744,0.27240,1.91163
1001.73145,0.51240,0.03163
1001.10742,0.92240,-1.33837
1006.43542,3.50240,-5.96837
1004.00342,3.75240,-6.57837
1001.41144,3.41240,-6.57837
998.65942,3.87240,-6.50837
995.76343,4.42240,-7.06837
992.45142,4.71240,-7.63837
989.26746,4.23240,-8.75837
985.31543,4.45240,-7.51837
982.61145,5.56240,-5.30837
982.29144,5.04240,-1.55837
982.40344,4.96240,-0.92837
982.89941,4.75240,0.14163
983.17145,3.41240,0.25163
983.73145,1.84240,-1.44837
985.07544,3.70240,-1.66837
981.76343,4.64240,-3.65837
978.11542,6.21240,-6.17837
977.07544,6.58240,-7.30837
975.63544,7.14240,-9.19837
973.50745,4.92240,-8.00837
971.07544,3.79240,-7.91837
966.88342,5.60240,-8.75837
963.77942,5.44240,-7.39837
959.76343,7.73240,-3.34837
960.72345,7.04240,-1.33837
960.99542,7.72240,-0.02837
961.47546,9.02240,2.49163
964.88342,10.17240,6.49163
968.53143,9.21240,9.23163
972.97943,8.28240,9.60163
978.54742,7.65240,10.83163
980.48346,5.96240,9.61163
982.91547,4.04240,8.84163
985.13947,3.08240,8.58163
987.95544,2.54240,8.02163
992.57947,1.86240,6.64163
994.91547,1.91240,5.00163
999.28345,1.88240,3.84163
998.29144,1.30240,2.15163
999.17145,1.37240,0.43163
997.10742,1.01240,-1.35837
1006.00342,4.13240,-5.64837
1003.47546,4.08240,-5.95837
1000.94745,3.80240,-6.20837
998.41943,3.59240,-6.24837
995.66742,4.05240,-5.98837
992.99542,4.78240,-5.72837
991.07544,2.90240,-5.79837
988.24341,0.97240,-6.65837
985.82745,0.56240,-5.35837
983.97144,-0.93760,-4.33837
982.73944,-0.98760,-3.83837
982.72345,0.01240,-3.31837
982.99542,1.86240,-2.42837
983.23541,3.47240,-2.07837
981.25146,3.73240,-3.11837
979.44342,4.75240,-3.62837
978.53143,6.03240,-4.75837
977.55542,7.85240,-6.26837
974.00342,7.66240,-7.68837
971.73145,4.25240,-6.67837
970.46741,5.08240,-7.18837
967.87543,5.26240,-6.75837
962.19543,6.43240,-8.35837
957.84344,6.37240,-7.28837
956.61145,4.89240,-2.74837
955.65143,8.08240,-1.15837
956.25946,9.39240,3.48163
957.82745,10.18240,6.36163
960.61145,9.24240,8.12163
966.70746,9.53240,10.16163
972.73944,8.60240,11.53163
976.30743,7.83240,10.70163
979.41144,5.85240,9.15163
980.46741,4.09240,8.95163
984.64343,3.39240,8.29163
991.09143,3.15240,6.91163
993.76343,3.44240,5.31163
995.04346,2.90240,4.85163
996.75543,2.78240,3.20163
995.31543,2.38240,0.96163
996.17944,1.94240,-0.59837
1005.85944,4.70240,-4.53837
1003.34741,4.17240,-5.10837
1000.59546,4.02240,-5.75837
997.66742,4.28240,-6.12837
995.15546,4.15240,-5.72837
993.07544,4.10240,-4.65837
990.88342,4.25240,-4.61837
988.65942,3.00240,-5.18837
987.07544,2.05240,-3.82837
985.87543,1.97240,-3.25837
985.02747,1.52240,-3.01837
984.08344,1.98240,-2.67837
982.33942,2.65240,-3.33837
981.25146,4.03240,-4.01837
979.76343,4.72240,-4.45837
978.59546,6.16240,-4.55837
977.41144,6.55240,-4.12837
974.62744,7.60240,-4.88837
972.27545,6.75240,-6.41837
970.03546,5.96240,-5.68837
968.30743,6.85240,-6.09837
965.66742,6.00240,-6.34837
962.72345,4.80240,-5.96837
958.70746,2.10240,-3.29837
956.09943,1.20240,-0.82837
953.79541,2.10240,-3.77837
952.80347,6.59240,-0.35837
953.41144,9.32240,7.96163
955.04346,8.88240,10.58163
960.81946,8.78240,8.74163
964.41943,8.78240,10.95163
970.03546,8.58240,11.19163
975.57141,6.92240,9.63163
978.53143,5.54240,8.97163
981.33142,4.42240,9.19163
986.80347,4.09240,7.48163
989.41144,4.56240,5.05163
992.22742,3.99240,5.91163
992.77142,3.91240,4.09163
994.13141,3.56240,1.98163
994.22742,2.94240,0.24163
1004.64343,4.84240,-3.84837
1002.40344,4.44240,-5.40837
999.73145,3.74240,-5.49837
997.12341,3.50240,-5.53837
994.30743,4.18240,-6.31837
991.57141,5.23240,-5.76837
989.87543,5.27240,-3.23837
987.93945,5.16240,-3.63837
986.06744,4.54240,-3.86837
984.38745,3.38240,-3.52837
982.91547,3.30240,-3.69837
981.73145,3.41240,-3.53837
980.64343,3.38240,-3.29837
979.23541,3.95240,-3.15837
977.84344,4.85240,-3.67837
975.71545,7.28240,-3.76837
974.62744,7.23240,-4.05837
971.87543,7.45240,-4.23837
971.13947,5.90240,-3.45837
969.45941,7.56240,-3.48837
966.27545,8.30240,-4.80837
964.24341,6.87240,-4.09837
962.46741,6.37240,-4.62837
959.60345,6.96240,-2.80837
954.24341,9.66240,-5.43837
952.97943,6.38240,-5.16837
949.93945,6.09240,-2.91837
948.25946,5.42240,2.43163
950.19543,8.19240,9.15163
955.25146,11.48240,10.06163
959.66742,9.00240,6.57163
965.10742,10.48240,9.70163
970.13141,9.21240,10.31163
973.93945,7.52240,9.55163
978.22742,5.79240,9.22163
982.69147,4.63240,7.75163
985.39545,4.94240,6.27163
988.43542,4.34240,7.11163
989.12341,4.84240,4.80163
