# window centre latitude, window latitude radius, window centre longitude, window longitude radius, POSIX timestamp
38.0,10.0,284.0,10.0,1777658400
# Number of axes
3
# axis 1: pressures
31
1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,70.0,50.0,30.0,20.0,10.0,7.0,5.0,3.0,2.0,1.0
# axis 2: latitudes
41
28.00,28.50,29.00,29.50,30.00,30.50,31.00,31.50,32.00,32.50,33.00,33.50,34.00,34.50,35.00,35.50,36.00,36.50,37.00,37.50,38.00,38.50,39.00,39.50,40.00,40.50,41.00,41.50,42.00,42.50,43.00,43.50,44.00,44.50,45.00,45.50,46.00,46.50,47.00,47.50,48.00
# axis 3: longitudes
41
274.00,274.50,275.00,275.50,276.00,276.50,277.00,277.50,278.00,278.50,279.00,279.50,280.00,280.50,281.00,281.50,282.00,282.50,283.00,283.50,284.00,284.50,285.00,285.50,286.00,286.50,287.00,287.50,288.00,288.50,289.00,289.50,290.00,290.50,291.00,291.50,292.00,292.50,293.00,293.50,294.00
# number of lines of data
52111
# data line component count
3
# now the data in axis 3 major order
# data is: geopotential height [gpm], u-component wind [m/s], v-component wind [m/s]
770.79010,3.49490,-1.07764
770.82214,1.44490,1.13236
772.96613,0.46490,2.32236
772.23010,-0.46510,1.66236
774.98212,-0.46510,0.97236
775.71814,-0.28510,1.87236
776.96613,-0.66510,3.14236
775.54211,-1.96510,3.41236
776.82214,-2.34510,2.80236
777.81415,-2.69510,2.58236
779.52612,-2.96510,1.60236
778.34210,-2.53510,2.17236
778.45410,-2.15510,2.52236
777.78210,-2.28510,2.41236
778.16614,-2.59510,1.32236
779.57410,-3.03510,0.03236
778.39014,-1.64510,0.21236
777.25415,-2.73510,-0.79764
779.95813,-3.05510,-2.26764
776.80615,-3.09510,-2.61764
778.10211,-2.38510,-2.66764
777.91010,-1.52510,-2.88764
778.24615,-0.36510,-1.95764
777.06213,0.42490,-0.79764
778.24615,1.37490,-1.21764
777.11011,1.30490,-1.93764
774.93414,1.00490,-2.36764
773.11011,0.97490,-2.86764
772.16614,1.17490,-3.68764
771.59015,1.48490,-4.88764
770.50214,1.84490,-6.73764
768.75812,2.55490,-8.13764
765.63812,3.33490,-8.52764
760.95013,4.11490,-8.69764
757.65411,5.12490,-8.36764
754.47015,5.61490,-8.10764
751.62213,5.99490,-8.28764
783.03015,2.64490,-3.83764
779.28613,3.58490,-4.11764
776.34210,3.95490,-2.69764
775.57410,2.69490,-0.53764
772.75812,3.86490,-1.00764
762.26215,2.58490,-0.04764
760.08612,2.92490,0.65236
760.42212,-1.94510,3.39236
772.71014,0.39490,2.39236
775.62213,0.82490,1.88236
776.24615,0.49490,2.29236
775.89410,-0.05510,2.65236
775.33411,-0.76510,3.29236
777.52612,-1.71510,2.83236
777.75012,-2.06510,2.39236
778.66211,-2.19510,1.69236
777.94214,-2.27510,1.30236
778.93414,-2.14510,1.84236
777.81415,-2.28510,1.63236
780.27814,-1.60510,-0.33764
781.30212,-0.20510,-2.41764
777.95813,-0.36510,-0.66764
774.69415,-0.95510,-0.92764
776.21411,-0.68510,-1.69764
777.99011,-0.90510,-3.12764
777.04614,-0.40510,-3.36764
777.87811,0.73490,-3.47764
775.12610,1.14490,-3.40764
775.33411,2.31490,-2.84764
775.04614,3.34490,-1.98764
775.38214,3.45490,-2.09764
771.97412,2.85490,-2.57764
770.72614,2.61490,-3.36764
770.18213,2.88490,-4.76764
767.71814,2.90490,-6.29764
766.35815,3.20490,-7.46764
763.57410,3.68490,-8.51764
758.74213,4.82490,-8.72764
755.52612,5.59490,-8.23764
752.42212,6.08490,-7.97764
749.49414,6.33490,-7.87764
781.38214,4.84490,-3.63764
780.39014,5.07490,-2.96764
776.66211,5.45490,-2.80764
773.60614,4.86490,-1.66764
773.11011,4.75490,0.83236
773.84613,5.65490,-0.37764
769.84613,6.80490,-1.69764
757.49414,2.15490,0.12236
761.55811,0.17490,2.20236
771.09412,1.78490,4.26236
775.65411,2.31490,3.24236
775.39813,1.98490,2.92236
774.91815,1.40490,3.78236
777.27014,1.02490,3.60236
774.63013,0.35490,3.55236
775.11011,-0.38510,2.94236
777.94214,-0.69510,1.74236
778.08612,-0.17510,1.24236
777.78210,-0.53510,1.65236
776.37415,-0.96510,1.16236
779.31812,1.50490,-0.83764
779.09412,1.10490,-1.26764
774.02209,0.59490,-1.09764
774.56610,1.42490,-1.26764
774.61414,1.99490,-1.64764
775.01410,1.51490,-3.17764
775.68610,1.77490,-3.90764
771.94214,1.87490,-4.06764
774.18213,3.26490,-3.78764
772.47015,4.13490,-2.96764
770.77411,4.80490,-2.43764
771.27014,5.06490,-1.79764
768.71014,4.59490,-2.39764
768.42212,4.64490,-4.24764
765.46210,4.25490,-5.67764
762.88611,4.42490,-7.00764
761.06213,5.07490,-8.29764
757.95813,6.23490,-8.98764
753.67010,6.55490,-8.19764
750.10211,6.80490,-7.95764
745.71814,7.01490,-6.78764
780.51813,5.41490,-5.83764
777.49414,7.17490,-2.46764
776.40613,7.78490,-1.61764
773.14215,7.28490,-1.54764
769.47815,6.33490,-1.29764
768.82214,5.71490,0.45236
767.28613,6.34490,0.47236
767.23810,6.92490,1.70236
764.16614,6.21490,0.42236
756.99811,3.23490,1.64236
766.87012,0.93490,5.34236
772.24615,3.30490,4.88236
773.79810,3.62490,4.53236
773.73413,2.53490,4.53236
771.39813,1.75490,4.03236
772.10211,1.25490,3.64236
774.10211,0.76490,3.17236
776.63013,0.69490,2.33236
775.99011,0.39490,1.87236
776.16614,0.50490,1.73236
774.75812,1.29490,0.25236
776.82214,1.68490,-0.73764
773.35010,0.90490,-1.44764
771.73413,1.65490,-1.94764
772.37415,2.60490,-2.60764
771.57410,3.16490,-3.13764
774.13416,2.71490,-4.30764
768.51813,2.44490,-4.43764
768.75812,3.40490,-4.25764
771.54211,4.95490,-3.77764
768.32611,5.59490,-3.12764
767.78210,6.66490,-2.82764
764.98212,6.33490,-1.93764
764.87012,5.73490,-2.78764
762.61414,5.80490,-4.83764
761.59015,6.59490,-6.74764
757.73413,6.72490,-7.59764
755.22211,7.25490,-7.77764
752.48615,7.39490,-8.18764
747.20612,7.20490,-8.45764
743.35010,7.10490,-7.47764
782.24615,6.57490,-3.79764
779.12610,6.47490,-5.12764
775.14215,9.04490,-3.77764
772.23010,9.67490,-0.74764
769.44611,8.76490,-0.95764
767.27014,7.74490,0.01236
765.79810,6.34490,0.80236
760.35815,5.50490,2.11236
760.66211,5.21490,2.93236
758.43811,4.75490,1.86236
754.98212,4.22490,2.66236
761.89410,2.21490,4.69236
767.28613,2.86490,6.19236
770.90210,2.89490,4.89236
770.45410,1.48490,4.61236
771.19012,1.17490,4.27236
772.50214,0.81490,3.54236
773.91010,0.55490,2.61236
773.15814,0.13490,2.12236
773.30212,0.70490,1.94236
771.97412,1.09490,0.98236
771.23810,0.99490,-1.36764
769.76611,0.96490,-1.39764
770.03815,1.54490,-1.76764
769.71814,2.03490,-2.85764
767.27014,2.20490,-3.66764
771.23810,2.80490,-3.95764
767.15814,2.00490,-5.18764
766.82214,2.52490,-5.23764
768.23010,4.20490,-5.32764
764.56610,5.34490,-4.51764
763.94214,6.61490,-3.53764
762.53412,7.30490,-2.45764
760.10211,6.94490,-2.72764
757.95813,7.14490,-4.67764
758.03815,7.92490,-5.86764
755.52612,7.76490,-6.45764
752.56610,7.52490,-6.37764
748.80615,7.41490,-7.45764
746.23010,7.67490,-8.58764
741.14215,7.19490,-7.94764
778.11810,8.39490,-3.76764
777.25415,7.79490,-2.92764
775.78210,7.56490,-4.40764
772.34210,9.10490,-5.97764
768.64612,11.72490,-1.23764
764.85413,10.41490,0.86236
763.55811,8.74490,1.76236
762.66211,8.28490,1.12236
760.29413,8.09490,0.93236
758.21411,7.82490,1.30236
753.20612,5.47490,2.00236
756.69415,2.60490,2.78236
760.82214,2.24490,5.93236
767.49414,2.68490,4.47236
765.28613,2.61490,4.97236
768.55011,1.68490,4.94236
770.23010,1.05490,4.29236
769.89410,0.50490,3.32236
770.93414,0.21490,2.73236
771.55811,0.67490,2.02236
768.35815,-0.74510,1.02236
767.84613,1.75490,-1.31764
767.84613,0.54490,-1.90764
769.20612,1.25490,-1.61764
766.40613,1.37490,-2.46764
767.67010,2.14490,-3.17764
767.89410,2.98490,-3.23764
764.58215,2.79490,-3.98764
766.15015,2.67490,-4.86764
764.59814,2.52490,-5.12764
762.47015,2.75490,-4.90764
759.97412,3.78490,-3.98764
759.06213,5.16490,-3.48764
756.90210,6.68490,-3.59764
754.55011,7.58490,-4.14764
753.79810,8.06490,-4.46764
751.68610,8.29490,-5.27764
749.99011,8.55490,-6.07764
745.55811,8.02490,-6.93764
743.14215,7.62490,-8.38764
740.29413,7.72490,-7.89764
776.96613,7.43490,-4.06764
774.16614,8.60490,-3.03764
772.75812,8.93490,-1.79764
771.14215,8.90490,-4.01764
767.76611,11.75490,-5.64764
766.90210,12.02490,-3.39764
762.99811,11.93490,-0.12764
760.10211,9.14490,3.09236
759.65411,8.19490,3.50236
757.49414,8.11490,3.55236
753.39813,7.18490,3.19236
753.79810,2.39490,3.28236
753.39813,2.59490,4.25236
758.91815,4.00490,6.18236
761.17413,2.46490,5.21236
765.73413,2.66490,6.07236
766.21411,1.71490,4.91236
767.41412,0.91490,4.03236
768.32611,0.48490,3.16236
767.65411,0.75490,3.09236
766.71014,-2.32510,1.28236
766.29413,0.99490,1.04236
767.19012,1.88490,-0.87764
766.50214,1.39490,-0.82764
765.83014,1.96490,-1.41764
766.43811,2.90490,-2.51764
764.55011,3.48490,-3.31764
763.76611,4.64490,-3.63764
763.19012,5.47490,-4.19764
760.80615,5.03490,-4.16764
758.53412,4.76490,-4.31764
757.36615,4.85490,-4.40764
754.93414,4.99490,-4.62764
753.59015,6.05490,-4.90764
750.74213,6.63490,-4.95764
747.99011,7.04490,-5.39764
747.92615,8.70490,-5.66764
745.89410,9.33490,-5.73764
743.27014,8.74490,-6.42764
741.04614,8.25490,-7.44764
738.91815,8.31490,-7.70764
776.15015,5.71490,-6.46764
773.52612,7.03490,-6.12764
768.79010,9.21490,-3.80764
765.87811,10.50490,-1.86764
766.77411,9.67490,-0.50764
766.23010,13.61490,-1.21764
762.53412,11.82490,-4.21764
759.81415,12.25490,-1.14764
754.16614,10.05490,3.31236
753.60614,8.65490,4.75236
751.70215,8.50490,4.80236
748.40613,6.72490,4.74236
744.53412,3.24490,3.93236
747.04614,3.13490,4.27236
755.89410,2.38490,7.38236
759.71814,2.48490,5.36236
763.35010,3.03490,6.72236
764.75812,2.00490,4.81236
764.87012,1.37490,3.53236
764.61414,0.96490,3.37236
764.75812,0.77490,1.26236
765.33411,1.19490,0.88236
763.65411,3.88490,0.75236
764.43811,2.74490,-1.04764
764.48615,2.62490,-0.61764
763.81415,3.97490,-1.74764
762.39014,4.96490,-2.99764
761.25415,5.79490,-3.76764
759.17413,6.67490,-4.20764
756.39014,7.45490,-4.26764
754.37415,7.56490,-3.67764
752.85413,8.03490,-3.59764
750.96613,8.44490,-4.07764
748.90210,8.88490,-4.64764
746.19812,8.61490,-5.26764
744.03815,8.46490,-5.89764
744.61414,8.80490,-5.85764
741.79810,8.31490,-4.85764
740.58215,8.67490,-5.82764
739.20612,8.43490,-6.86764
736.10211,8.08490,-7.55764
773.55811,5.42490,-6.61764
771.35010,5.57490,-7.57764
767.84613,7.61490,-5.94764
765.03015,9.23490,-5.02764
762.37415,10.63490,-2.85764
760.27814,12.05490,0.54236
759.22211,12.35490,2.51236
757.41412,12.67490,-2.40764
755.04614,12.77490,-1.22764
750.39014,10.85490,3.24236
748.05414,8.84490,5.86236
746.64612,8.71490,5.93236
743.87811,8.70490,3.59236
739.12610,4.87490,1.87236
742.61414,3.00490,8.32236
755.59015,5.37490,8.16236
756.21411,1.65490,7.44236
759.83014,2.31490,5.98236
760.64612,1.78490,4.03236
761.22211,2.36490,3.29236
762.16614,1.44490,1.32236
762.55011,2.21490,1.02236
762.13416,4.46490,-0.38764
761.09412,4.69490,0.34236
760.79010,4.09490,-1.82764
759.83014,4.62490,-2.91764
758.48615,5.67490,-3.63764
756.32611,6.85490,-4.85764
754.03815,7.86490,-4.91764
751.84613,8.27490,-4.09764
749.67010,9.08490,-3.58764
747.52612,9.61490,-3.62764
746.34210,9.51490,-2.93764
744.77411,9.94490,-3.43764
742.40613,9.71490,-5.29764
740.83813,9.74490,-5.62764
739.60614,9.09490,-5.44764
737.79810,8.10490,-5.07764
737.79810,8.15490,-5.00764
736.10211,8.01490,-6.54764
732.35815,6.92490,-7.38764
774.59814,3.34490,-5.97764
772.61414,4.12490,-7.05764
768.02209,5.58490,-7.19764
763.39813,7.11490,-6.63764
759.12610,9.18490,-6.41764
753.75012,11.92490,-3.35764
753.62213,11.03490,2.72236
752.47015,12.85490,4.12236
752.16614,13.86490,0.29236
750.08612,12.68490,0.98236
745.65411,10.68490,4.82236
744.31012,8.66490,6.17236
744.47015,7.68490,5.69236
741.14215,5.58490,2.62236
740.55011,1.54490,4.12236
747.19012,1.80490,6.44236
753.28613,1.75490,7.10236
755.51013,2.07490,6.35236
756.77411,2.52490,4.77236
757.99011,2.20490,3.39236
759.23810,2.38490,1.96236
759.65411,3.12490,0.73236
759.12610,3.41490,0.03236
757.89410,3.53490,-0.24764
755.92615,5.17490,-0.81764
755.55811,4.86490,-2.06764
754.93414,6.05490,-4.76764
752.50214,7.17490,-5.39764
749.15814,8.16490,-4.83764
747.01410,8.81490,-4.09764
745.01410,9.37490,-3.81764
742.79010,9.96490,-4.06764
741.31812,10.56490,-3.61764
740.07013,11.36490,-2.97764
738.75812,11.34490,-3.97764
736.50214,10.58490,-5.24764
734.43811,9.45490,-5.54764
734.39014,8.40490,-5.06764
734.69415,7.96490,-4.30764
733.71814,7.25490,-5.23764
728.75812,6.29490,-6.91764
773.19012,2.02490,-6.02764
770.55011,1.96490,-7.09764
767.14215,2.10490,-8.22764
762.88611,4.20490,-7.91764
757.79810,5.57490,-7.38764
751.97412,4.06490,-8.22764
748.00610,9.92490,0.56236
745.95813,11.36490,3.60236
745.70215,10.35490,5.22236
747.14215,9.57490,2.29236
743.89410,8.03490,1.71236
743.99011,6.71490,-0.61764
742.51813,7.74490,3.85236
742.98212,7.76490,5.33236
741.04614,4.69490,4.84236
744.18213,3.33490,8.05236
747.84613,2.94490,6.95236
751.81415,3.99490,5.72236
752.55011,2.81490,5.63236
754.24615,3.07490,3.29236
755.47815,3.39490,1.96236
755.15814,3.79490,0.69236
754.29413,3.99490,0.12236
753.95813,3.89490,-0.35764
752.05414,4.76490,-0.30764
752.64612,5.09490,-2.09764
751.67010,6.55490,-5.30764
748.91815,5.41490,-5.41764
746.13416,6.43490,-5.43764
743.60614,8.24490,-4.69764
740.88611,9.34490,-4.30764
738.32611,9.97490,-4.03764
736.03815,10.24490,-3.63764
734.53412,10.53490,-3.51764
733.15814,10.80490,-3.34764
731.91010,10.85490,-4.29764
731.17413,9.71490,-4.79764
731.63812,8.17490,-3.89764
732.02209,8.37490,-2.84764
728.69415,7.98490,-5.33764
726.42212,7.65490,-6.68764
771.15814,3.73490,-6.34764
768.07013,3.12490,-6.22764
765.14215,2.59490,-6.63764
761.52612,2.02490,-7.26764
757.30212,1.17490,-8.15764
751.15814,2.41490,-7.31764
747.39813,2.92490,-7.18764
743.70215,4.56490,-4.37764
742.75812,7.11490,1.43236
743.79810,9.74490,3.62236
743.43011,8.89490,3.73236
744.23010,8.31490,3.04236
745.51013,9.49490,2.99236
746.66211,9.54490,3.91236
742.43811,8.48490,5.18236
740.69415,6.77490,5.27236
741.55811,5.31490,5.44236
741.76611,4.28490,6.21236
746.51813,3.48490,5.28236
749.27014,4.07490,3.59236
750.02209,4.45490,2.09236
750.00610,4.37490,1.01236
749.89410,4.39490,0.15236
749.81415,4.97490,-0.31764
748.95013,5.19490,-0.24764
747.67010,5.81490,-2.70764
745.94214,5.26490,-3.59764
744.37415,4.22490,-3.02764
741.99011,7.44490,-6.00764
739.55811,7.55490,-5.00764
736.27814,7.98490,-4.56764
733.92615,8.35490,-3.92764
732.07013,8.41490,-3.64764
730.75812,7.93490,-3.67764
729.81415,8.67490,-3.41764
729.04614,8.44490,-3.82764
728.27814,7.74490,-4.55764
728.43811,7.55490,-2.58764
727.27014,7.66490,-3.74764
725.36615,8.27490,-5.26764
723.57410,8.03490,-6.43764
769.15814,5.06490,-5.99764
766.24615,4.94490,-5.76764
762.63013,3.77490,-5.99764
759.84613,2.96490,-5.92764
756.00610,2.24490,-6.27764
752.31012,-0.23510,-6.34764
748.31012,-1.09510,-7.08764
745.51013,-0.27510,-6.00764
743.09412,0.60490,-5.53764
741.54211,6.91490,-0.93764
740.39014,9.10490,3.81236
741.55811,8.15490,4.95236
742.15015,7.19490,2.99236
742.69415,6.60490,2.08236
741.14215,6.82490,1.31236
740.48615,7.13490,2.56236
742.42212,6.71490,2.74236
740.83813,6.27490,3.29236
741.68610,5.27490,3.64236
744.21411,4.28490,2.85236
745.46210,5.48490,0.33236
743.95813,5.59490,0.43236
743.68610,4.58490,0.76236
743.94214,4.79490,-0.80764
744.27814,4.86490,-1.79764
743.55811,5.47490,-2.27764
742.87012,5.71490,-1.63764
741.73413,7.70490,-3.68764
738.24615,7.26490,-3.61764
734.67810,7.46490,-3.91764
732.15015,6.26490,-2.77764
730.51813,6.51490,-4.81764
729.01410,6.32490,-2.81764
727.99011,6.91490,-2.96764
726.87012,7.82490,-3.24764
726.05414,8.76490,-2.73764
724.98212,8.69490,-2.76764
724.69415,6.95490,-3.82764
723.52612,8.47490,-5.12764
721.75012,9.23490,-5.48764
719.78210,9.17490,-5.60764
768.00610,6.53490,-6.26764
764.13416,4.88490,-4.95764
760.42212,4.73490,-5.31764
757.60614,3.13490,-5.32764
754.51813,1.69490,-5.67764
751.55811,0.77490,-4.01764
750.29413,-0.31510,-4.22764
747.95813,-0.82510,-4.84764
746.42212,-0.86510,-6.57764
743.06213,-1.00510,-6.87764
739.92615,0.21490,-5.00764
738.55011,5.54490,0.18236
739.62213,8.46490,3.70236
740.87012,9.34490,6.24236
739.15814,8.00490,4.58236
737.92615,8.14490,3.45236
738.87012,6.66490,4.01236
740.83813,6.26490,3.35236
738.87012,4.77490,4.93236
739.57410,5.21490,3.60236
738.67810,4.09490,0.86236
740.27814,4.82490,-0.46764
740.66211,5.21490,-0.69764
739.52612,4.66490,-0.65764
740.27814,5.44490,-1.36764
739.36615,4.90490,-1.86764
739.75012,5.86490,-2.75764
737.38214,7.05490,-4.41764
734.45410,7.24490,-4.35764
731.11011,6.99490,-3.96764
728.13416,6.55490,-1.78764
726.39014,7.63490,-2.50764
725.22211,7.31490,-0.68764
724.15015,7.49490,-1.26764
723.11011,8.86490,-4.27764
721.97412,9.05490,-3.42764
721.65411,8.90490,-2.23764
721.49414,7.79490,-3.73764
720.42212,7.74490,-5.61764
717.97412,8.62490,-6.24764
714.93414,9.38490,-4.95764
766.69415,5.03490,-4.75764
762.90210,5.34490,-4.80764
759.71814,4.07490,-4.68764
756.61414,3.89490,-5.12764
753.95813,2.35490,-5.07764
750.90210,1.74490,-4.38764
749.23810,0.59490,-3.19764
747.84613,0.43490,-4.66764
745.54211,0.70490,-4.09764
744.53412,-0.31510,-5.70764
742.35815,0.51490,-7.04764
740.00610,0.51490,-4.58764
736.79010,1.02490,-3.13764
735.06213,4.12490,-0.54764
735.44611,4.01490,2.60236
736.40613,2.15490,2.66236
736.96613,0.60490,0.74236
739.19012,3.39490,1.63236
737.23810,3.16490,0.86236
738.16614,3.59490,-0.20764
738.63013,4.92490,0.62236
738.15015,5.08490,-0.37764
736.32611,5.12490,-0.57764
735.01410,3.53490,-1.12764
736.35815,4.39490,-1.42764
735.94214,4.79490,-2.18764
735.27014,7.03490,-3.96764
734.67810,7.78490,-4.29764
730.53412,7.83490,-4.42764
727.94214,8.11490,-3.99764
724.55011,7.61490,-2.55764
722.77411,7.59490,-2.44764
721.78210,9.87490,-3.28764
720.23010,11.86490,-4.72764
718.99811,11.69490,-4.33764
717.99011,10.94490,-4.41764
717.83014,8.19490,-0.56764
717.73413,7.34490,-2.76764
716.69415,6.78490,-4.74764
714.03815,8.10490,-6.47764
710.19812,9.32490,-5.88764
764.83813,5.19490,-4.24764
761.71814,4.06490,-3.31764
758.95013,3.64490,-3.59764
756.26215,3.74490,-5.16764
753.49414,3.85490,-5.49764
750.67810,4.03490,-5.37764
748.19812,1.54490,-4.25764
747.25415,1.88490,-4.76764
745.35010,2.10490,-4.86764
743.19012,2.22490,-3.86764
740.96613,1.76490,-3.94764
740.24615,1.96490,-3.59764
737.65411,0.72490,-4.58764
736.93414,1.40490,-1.78764
738.45410,2.80490,-0.18764
735.97412,1.87490,0.41236
735.43011,0.99490,2.76236
737.70215,2.39490,1.92236
738.29413,4.12490,2.50236
738.85413,4.59490,2.36236
737.95813,2.73490,1.14236
737.99011,4.87490,0.66236
736.27814,4.72490,-0.87764
736.58215,5.52490,-1.18764
736.66211,6.15490,-3.08764
735.30212,6.80490,-4.19764
731.97412,8.87490,-3.45764
730.88611,7.32490,-4.23764
727.07812,9.03490,-4.43764
723.87811,7.39490,-3.86764
721.33411,8.71490,-4.19764
719.23810,8.69490,-3.33764
717.60614,10.31490,-4.65764
715.95813,11.42490,-4.51764
714.35815,11.39490,-4.35764
713.22211,7.23490,-0.40764
713.31812,6.93490,-1.46764
713.04614,6.82490,-2.83764
712.31012,7.22490,-3.57764
709.51013,8.59490,-5.19764
705.52612,10.54490,-6.98764
763.30212,4.77490,-4.00764
759.86212,4.58490,-3.51764
757.22211,4.41490,-3.80764
755.35010,3.74490,-4.19764
754.16614,3.86490,-4.49764
752.35815,3.30490,-4.93764
749.99011,3.34490,-5.36764
748.53412,-0.47510,-4.98764
747.38214,1.74490,-5.40764
744.67810,4.64490,-5.31764
740.03815,4.93490,-4.09764
738.08612,4.25490,-2.50764
737.31812,3.14490,-1.29764
737.49414,2.46490,-0.69764
737.70215,1.84490,-1.19764
733.89410,1.78490,-1.55764
736.13416,2.21490,-0.73764
737.54211,2.68490,0.21236
738.34210,3.06490,0.75236
736.93414,2.90490,1.05236
737.27014,3.63490,0.39236
737.33411,4.34490,-0.73764
735.83014,5.45490,-1.18764
735.20612,7.25490,-0.64764
732.66211,7.75490,-0.27764
730.56610,6.66490,-1.28764
728.27814,7.25490,-2.99764
727.09412,8.08490,-4.55764
723.62213,8.91490,-4.19764
721.73413,8.57490,-4.96764
718.55011,10.33490,-5.28764
714.07013,10.88490,-4.72764
711.60614,10.41490,-2.72764
710.24615,9.16490,-2.99764
709.83014,5.86490,-0.08764
709.76611,6.01490,-3.02764
709.09412,7.19490,-2.12764
708.32611,7.65490,-3.34764
707.01410,8.14490,-2.73764
704.47015,9.53490,-5.26764
701.44611,11.30490,-7.05764
761.55811,3.77490,-5.59764
758.45410,3.15490,-4.21764
756.24615,3.53490,-4.32764
754.35815,3.41490,-4.05764
752.95013,3.28490,-3.94764
752.55011,2.80490,-3.91764
750.75812,3.94490,-4.50764
748.95013,2.92490,-6.67764
747.62213,3.60490,-6.42764
745.78210,4.84490,-5.11764
740.42212,5.93490,-4.19764
737.97412,4.93490,-3.31764
734.90210,4.70490,-1.12764
734.61414,2.61490,1.13236
734.23010,2.60490,-0.17764
735.15814,4.22490,0.56236
735.20612,4.69490,0.80236
735.97412,4.68490,0.71236
737.44611,4.79490,0.36236
736.99811,3.92490,0.41236
736.07013,4.09490,-0.38764
733.23810,5.57490,1.60236
732.31012,5.57490,0.00236
729.01410,6.40490,-0.32764
726.83813,5.86490,-1.74764
727.15814,5.48490,-3.06764
727.31812,4.99490,-3.30764
726.40613,7.79490,-3.20764
723.04614,8.10490,-5.46764
719.99011,8.99490,-5.53764
714.13416,10.09490,-5.87764
708.51813,6.71490,-2.57764
706.31012,5.03490,-1.85764
706.90210,5.35490,-3.99764
705.89410,7.98490,-5.34764
704.69415,7.14490,-4.02764
703.95813,7.51490,-4.09764
702.82214,8.67490,-3.62764
701.22211,9.62490,-3.49764
699.09412,10.53490,-5.07764
695.65411,11.83490,-5.82764
762.56610,3.35490,-6.80764
758.99811,3.33490,-6.11764
754.51813,4.27490,-5.27764
750.85413,4.25490,-2.89764
750.21411,2.84490,-1.40764
751.67010,-0.22510,-1.20764
751.30212,1.53490,-4.60764
749.11011,3.32490,-7.61764
747.44611,4.66490,-7.27764
745.39813,5.99490,-4.42764
741.31812,7.36490,-2.94764
735.86212,6.64490,-2.31764
732.91815,3.35490,-2.99764
732.24615,3.36490,-1.43764
731.87811,2.74490,-0.36764
732.26215,2.80490,1.90236
733.55811,3.18490,2.12236
734.26215,3.59490,2.86236
735.06213,3.91490,2.55236
735.99011,3.68490,2.58236
735.87811,4.43490,1.90236
732.27814,5.80490,-0.36764
730.53412,5.87490,-0.39764
728.19812,6.21490,-1.39764
725.78210,5.53490,-1.59764
726.74213,3.76490,-1.00764
728.95013,4.93490,-3.09764
724.98212,6.70490,-5.07764
723.35010,7.98490,-5.56764
715.46210,7.01490,-4.22764
710.64612,9.12490,-4.20764
708.40613,3.59490,-3.11764
707.33411,7.66490,-4.99764
702.16614,8.03490,-3.96764
700.07013,7.44490,-3.76764
698.42212,7.79490,-2.14764
698.43811,9.04490,-4.05764
696.91815,6.86490,-4.10764
695.09412,9.65490,-5.36764
692.48615,9.87490,-3.39764
691.25415,8.11490,-3.11764
765.36615,2.82490,-6.57764
761.71814,1.97490,-6.55764
757.09412,3.74490,-6.09764
752.61414,3.19490,-5.19764
749.94214,2.50490,-5.58764
749.51013,1.83490,-5.34764
749.30212,3.57490,-7.23764
747.39813,5.66490,-7.96764
743.75012,6.01490,-7.54764
741.60614,6.58490,-4.39764
739.28613,8.03490,-0.86764
735.31812,9.33490,-0.07764
735.81415,4.42490,-3.33764
732.42212,4.75490,-1.79764
731.73413,5.18490,-0.42764
730.29413,5.25490,-0.21764
729.94214,5.17490,1.70236
731.44611,5.09490,3.29236
731.46210,4.45490,2.80236
731.73413,4.54490,2.96236
732.26215,3.58490,2.55236
731.91010,3.67490,0.89236
732.37415,4.97490,-1.04764
730.63013,6.52490,-1.87764
727.14215,7.46490,-1.86764
726.18213,5.45490,-2.30764
727.94214,4.95490,-4.82764
725.36615,8.50490,-5.28764
720.80615,9.43490,-4.75764
715.44611,9.57490,-2.87764
708.53412,9.93490,-4.00764
706.71014,8.61490,-5.49764
703.63812,8.83490,-5.67764
700.08612,8.89490,-5.00764
695.92615,7.98490,-3.79764
693.35010,7.37490,-3.60764
693.27014,6.72490,-3.40764
693.67010,6.98490,-3.29764
690.53412,7.98490,-2.77764
687.87811,8.49490,-3.21764
687.43011,7.12490,-0.27764
765.62213,2.18490,-5.01764
762.80615,3.07490,-4.28764
757.76611,4.54490,-5.30764
754.23010,3.93490,-5.42764
750.88611,2.37490,-4.98764
749.65411,3.03490,-5.53764
747.76611,3.25490,-7.45764
744.56610,3.92490,-7.72764
740.19812,4.64490,-8.33764
736.48615,4.41490,-4.53764
734.34210,4.91490,-1.86764
733.51013,6.86490,0.82236
733.60614,7.87490,0.53236
732.61414,7.23490,0.51236
729.25415,6.71490,-0.82764
729.17413,5.46490,0.31236
727.17413,6.19490,0.79236
726.87012,4.71490,1.56236
727.83014,4.75490,2.40236
729.17413,3.54490,2.16236
730.29413,3.25490,1.61236
730.66211,3.91490,0.60236
731.41412,5.93490,-0.47764
730.23010,7.73490,-1.12764
728.87012,9.21490,-1.82764
727.39813,9.95490,-2.97764
726.91815,9.42490,-3.43764
722.90210,10.32490,-3.71764
718.51813,10.36490,-3.31764
712.24615,10.20490,-3.20764
709.60614,8.66490,-3.07764
706.69415,9.19490,-3.18764
