# window centre latitude, window latitude radius, window centre longitude, window longitude radius, POSIX timestamp
38.0,10.0,284.0,10.0,1777734000
# Number of axes
3
# axis 1: pressures
31
1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,70.0,50.0,30.0,20.0,10.0,7.0,5.0,3.0,2.0,1.0
# axis 2: latitudes
41
28.00,28.50,29.00,29.50,30.00,30.50,31.00,31.50,32.00,32.50,33.00,33.50,34.00,34.50,35.00,35.50,36.00,36.50,37.00,37.50,38.00,38.50,39.00,39.50,40.00,40.50,41.00,41.50,42.00,42.50,43.00,43.50,44.00,44.50,45.00,45.50,46.00,46.50,47.00,47.50,48.00
# axis 3: longitudes
41
274.00,274.50,275.00,275.50,276.00,276.50,277.00,277.50,278.00,278.50,279.00,279.50,280.00,280.50,281.00,281.50,282.00,282.50,283.00,283.50,284.00,284.50,285.00,285.50,286.00,286.50,287.00,287.50,288.00,288.50,289.00,289.50,290.00,290.50,291.00,291.50,292.00,292.50,293.00,293.50,294.00
# number of lines of data
52111
# data line component count
3
# now the data in axis 3 major order
# data is: geopotential height [gpm], u-component wind [m/s], v-component wind [m/s]
1897.30701,7.22432,4.41815
1901.14697,6.37432,3.58815
1903.24304,9.51432,4.66815
1906.29895,12.74432,11.33815
1908.84302,10.89432,11.15815
1911.81897,8.02432,16.44815
1919.72302,7.72432,14.03815
1926.53894,7.53432,13.60815
1932.77905,6.96432,13.57815
1936.29895,6.19432,12.02815
1942.53894,6.21432,10.10815
1947.01904,5.94432,8.24815
1949.27502,6.09432,6.19815
1951.03503,6.65432,4.56815
1952.23499,6.45432,3.65815
1953.38696,5.97432,2.44815
1930.21899,6.06432,-5.37185
1927.21106,6.35432,-5.76185
1924.31494,6.36432,-6.03185
1921.78699,6.85432,-6.08185
1919.77100,6.96432,-5.76185
1917.85095,6.88432,-5.40185
1915.78699,6.61432,-5.35185
1914.23499,5.84432,-3.91185
1911.09900,7.70432,-4.41185
1909.91504,7.16432,-3.84185
1909.16296,7.06432,-3.19185
1909.11499,7.10432,-2.71185
1908.21899,6.70432,-2.94185
1907.99500,5.20432,-2.58185
1907.75500,5.14432,-2.33185
1907.72302,5.97432,-2.50185
1907.00305,6.99432,-3.24185
1904.89099,7.69432,-4.22185
1902.71497,8.37432,-5.53185
1901.88306,7.98432,-6.13185
1899.57898,6.48432,-5.15185
1895.48303,7.35432,-5.93185
1893.64294,7.43432,-5.69185
1893.89905,5.11432,-2.77185
1893.75500,3.77432,-1.31185
1894.31494,8.43432,3.20815
1897.80298,6.92432,4.65815
1898.23499,6.50432,3.68815
1898.26697,8.61432,7.69815
1902.33105,12.28432,11.36815
1905.54700,11.07432,13.11815
1911.06702,7.10432,15.65815
1917.77100,7.44432,16.29815
1925.57898,7.95432,14.33815
1930.84302,7.74432,12.91815
1935.75500,6.18432,10.85815
1940.20300,5.71432,8.56815
1942.61902,6.46432,6.86815
1945.46704,6.88432,5.50815
1948.50696,7.36432,3.80815
1949.48303,7.36432,2.45815
1926.42700,6.08432,-5.29185
1922.74695,6.63432,-6.01185
1920.02698,6.25432,-5.56185
1917.19495,6.98432,-5.89185
1915.00305,6.97432,-5.86185
1912.98706,6.82432,-5.90185
1911.73901,5.75432,-4.59185
1908.71497,6.40432,-5.22185
1907.62695,5.35432,-3.81185
1905.94702,6.10432,-3.64185
1904.79504,6.43432,-3.22185
1904.58704,6.08432,-3.08185
1903.33899,7.41432,-2.44185
1902.66699,7.90432,-2.48185
1901.89905,8.50432,-2.83185
1901.13098,8.30432,-3.15185
1901.21106,7.46432,-2.91185
1899.24304,8.69432,-4.26185
1898.17102,7.75432,-4.51185
1895.89905,8.24432,-5.06185
1894.12305,7.65432,-4.85185
1893.94702,6.78432,-3.70185
1891.91504,6.76432,-2.80185
1891.38696,5.98432,-1.84185
1890.20300,5.01432,-2.29185
1887.86694,6.48432,-2.17185
1892.25098,8.48432,5.52815
1893.62695,6.15432,3.78815
1892.97095,6.77432,3.18815
1893.83496,7.10432,7.53815
1897.67505,10.66432,8.66815
1903.70703,9.40432,18.73815
1911.57898,6.76432,16.06815
1918.25098,6.94432,14.28815
1924.81104,7.74432,12.14815
1928.66699,6.45432,10.00815
1934.69897,6.24432,8.63815
1936.87500,7.66432,7.42815
1940.39502,7.66432,6.41815
1943.45105,7.52432,4.51815
1946.20300,7.78432,2.98815
1921.59497,5.56432,-6.71185
1918.92297,5.76432,-6.27185
1916.20300,6.33432,-5.88185
1912.93896,7.03432,-6.26185
1910.04297,7.44432,-6.67185
1907.73901,7.32432,-6.66185
1905.86694,6.44432,-5.93185
1904.47498,5.57432,-4.12185
1902.31494,5.76432,-3.33185
1901.67505,5.40432,-2.46185
1901.72302,5.10432,-2.92185
1901.01904,5.80432,-2.90185
1900.13904,6.74432,-2.59185
1898.97095,7.50432,-2.07185
1896.87500,8.36432,-1.48185
1895.38696,9.09432,-2.41185
1894.31494,8.91432,-3.22185
1893.01904,9.31432,-3.86185
1891.77100,8.76432,-4.69185
1890.29895,8.50432,-5.04185
1888.53894,9.01432,-4.75185
1887.29102,9.05432,-3.16185
1886.89099,7.48432,-2.00185
1887.43506,6.12432,-1.22185
1887.27502,4.64432,-2.35185
1886.95496,4.01432,-1.39185
1885.22705,6.92432,-1.45185
1887.09900,5.92432,4.77815
1888.26697,6.61432,3.31815
1889.16296,6.63432,3.83815
1892.93896,8.27432,5.82815
1897.81897,10.38432,14.79815
1905.33899,6.42432,16.92815
1911.89905,6.69432,15.10815
1917.30701,7.24432,12.29815
1922.69897,7.15432,11.13815
1928.81104,7.66432,10.11815
1931.48303,8.56432,8.40815
1935.22705,7.48432,6.75815
1938.73096,7.35432,5.45815
1942.36304,8.33432,3.32815
1918.52295,4.20432,-7.74185
1915.38696,4.41432,-7.27185
1911.99500,4.31432,-6.95185
1909.00305,4.09432,-6.72185
1906.73096,4.20432,-6.13185
1904.33105,4.53432,-6.27185
1902.15503,4.55432,-5.67185
1900.34705,4.60432,-4.18185
1898.73096,5.08432,-3.22185
1897.61096,5.36432,-3.40185
1897.65906,5.29432,-3.92185
1896.98706,5.41432,-4.09185
1895.91504,5.02432,-3.86185
1893.81897,5.98432,-3.74185
1890.39502,8.06432,-3.27185
1889.24304,9.31432,-2.69185
1888.28296,9.45432,-3.17185
1887.41895,9.09432,-3.50185
1886.49097,8.03432,-3.79185
1885.16296,7.84432,-4.39185
1883.03503,9.17432,-3.80185
1882.20300,8.29432,-1.85185
1883.27502,5.85432,-0.57185
1883.30701,5.72432,-1.61185
1882.53894,5.15432,-1.61185
1881.93103,4.22432,-1.06185
1880.98706,5.88432,-0.13185
1882.04297,5.33432,2.77815
1883.72302,6.73432,2.15815
1885.40295,6.14432,2.86815
1887.59497,6.93432,9.14815
1891.96301,10.87432,14.38815
1896.95496,8.09432,19.11815
1902.12305,8.15432,19.02815
1907.57898,6.60432,17.01815
1915.91504,7.29432,13.13815
1920.34705,8.14432,11.12815
1926.37903,8.40432,9.05815
1930.69897,8.35432,7.32815
1934.15503,8.52432,5.89815
1936.93896,9.24432,3.93815
1915.77100,3.22432,-7.52185
1912.58704,2.53432,-6.65185
1910.04297,2.63432,-6.14185
1907.46704,2.60432,-5.94185
1904.82703,2.99432,-5.73185
1901.38696,3.27432,-5.48185
1899.38696,2.83432,-5.72185
1897.35498,2.64432,-4.83185
1895.67505,3.03432,-3.47185
1894.05896,3.41432,-3.43185
1893.29102,3.93432,-3.60185
1892.53894,4.38432,-4.08185
1891.69104,4.33432,-3.97185
1889.88306,4.62432,-3.83185
1888.04297,4.25432,-3.50185
1886.73096,4.61432,-3.49185
1885.11499,4.96432,-3.38185
1882.81104,6.50432,-4.58185
1880.97095,7.68432,-4.08185
1879.45105,8.17432,-4.28185
1877.37097,8.66432,-1.71185
1877.48303,6.71432,0.26815
1879.37097,5.73432,1.65815
1880.98706,4.83432,-0.46185
1879.77100,3.88432,-2.44185
1879.78699,2.83432,-1.42185
1879.89905,4.21432,-0.79185
1879.49902,4.87432,2.06815
1880.95496,5.91432,3.55815
1882.73096,6.72432,2.59815
1883.48303,5.22432,3.88815
1884.95496,6.21432,8.70815
1890.37903,10.71432,14.39815
1896.69897,10.96432,15.17815
1902.13904,9.19432,15.19815
1909.37097,7.21432,15.29815
1914.97095,8.65432,13.12815
1921.37097,9.09432,10.97815
1925.86694,9.89432,8.91815
1929.17896,10.30432,7.05815
1932.31494,10.37432,5.05815
1913.70703,3.22432,-7.05185
1911.16296,3.23432,-5.73185
1908.37903,3.03432,-6.06185
1906.04297,3.25432,-6.07185
1903.41895,3.34432,-5.82185
1899.64294,3.63432,-5.59185
1896.57104,3.96432,-4.99185
1894.42700,3.76432,-4.74185
1892.79504,4.19432,-3.44185
1891.03503,4.83432,-3.50185
1889.86694,4.37432,-4.03185
1889.46704,4.56432,-3.40185
1886.97095,3.95432,-4.32185
1885.62695,3.67432,-3.78185
1885.05103,3.80432,-3.65185
1884.07495,3.95432,-3.64185
1882.79504,4.00432,-3.64185
1880.53894,4.23432,-4.93185
1876.28296,6.09432,-6.29185
1873.78699,4.70432,-3.54185
1873.37097,4.32432,-0.78185
1874.04297,4.14432,2.69815
1876.12305,4.29432,2.58815
1877.65906,3.99432,1.16815
1878.34705,4.65432,-0.20185
1877.72302,3.77432,-1.68185
1877.29102,3.47432,-2.09185
1876.39502,4.06432,0.42815
1877.00305,3.25432,4.54815
1878.85901,4.22432,5.05815
1880.57104,3.23432,2.96815
1882.57104,5.41432,6.46815
1885.35498,6.07432,9.19815
1891.29102,9.72432,11.87815
1896.26697,8.82432,14.33815
1902.04297,8.72432,16.17815
1908.10706,7.20432,15.38815
1914.65100,8.70432,13.14815
1918.39502,11.10432,10.51815
1921.64294,11.78432,8.41815
1925.96301,12.02432,6.42815
1911.64294,4.41432,-6.54185
1908.55505,4.07432,-6.33185
1906.26697,4.04432,-5.41185
1904.26697,4.21432,-5.49185
1900.95496,4.22432,-5.75185
1897.64294,4.40432,-5.84185
1893.22705,5.10432,-5.66185
1891.16296,5.59432,-3.78185
1889.64294,5.13432,-3.26185
1888.36304,4.83432,-2.73185
1886.68298,5.49432,-2.83185
1885.56299,5.00432,-3.22185
1884.36304,4.56432,-3.61185
1884.13904,3.87432,-2.85185
1883.72302,4.29432,-2.78185
1882.29895,3.93432,-3.08185
1880.55505,3.52432,-3.38185
1877.73901,3.24432,-4.63185
1875.09900,2.42432,-5.09185
1872.53894,3.93432,-3.69185
1871.62695,3.00432,0.03815
1872.17102,3.14432,3.58815
1873.16296,3.97432,3.19815
1874.50696,4.34432,2.35815
1875.08301,5.18432,1.61815
1874.55505,2.66432,-0.82185
1874.02698,2.80432,0.42815
1873.97900,2.35432,-0.36185
1874.36304,3.35432,1.86815
1876.39502,4.21432,3.77815
1878.23499,5.50432,3.29815
1880.52295,4.61432,5.42815
1883.13098,5.14432,10.03815
1885.85095,6.60432,13.06815
1890.49097,8.17432,13.03815
1895.24304,10.83432,16.65815
1900.53894,7.78432,16.62815
1906.76294,7.38432,13.53815
1911.08301,11.19432,12.82815
1916.44299,12.46432,9.99815
1920.52295,13.37432,7.37815
1908.66699,4.98432,-6.50185
1905.86694,4.75432,-5.74185
1902.77905,4.90432,-5.71185
1901.11499,5.11432,-4.13185
1896.74695,5.94432,-5.46185
1892.90698,6.05432,-6.44185
1889.83496,5.67432,-5.75185
1887.32300,5.44432,-5.17185
1885.83496,5.07432,-4.43185
1883.56299,7.29432,-3.54185
1882.68298,7.35432,-2.99185
1882.12305,6.07432,-3.14185
1881.77100,5.11432,-2.27185
1880.85901,4.93432,-2.02185
1880.42700,4.85432,-1.72185
1879.35498,4.68432,-2.00185
1877.86694,4.89432,-2.23185
1875.54700,4.62432,-3.17185
1873.51501,3.60432,-3.68185
1870.95496,2.39432,-5.17185
1869.72302,4.28432,1.65815
1870.13904,4.62432,1.53815
1869.64294,1.12432,1.04815
1871.32300,4.67432,3.81815
1872.04297,4.60432,0.69815
1872.04297,5.14432,1.58815
1872.71497,1.79432,0.71815
1873.43506,0.94432,1.20815
1873.56299,0.58432,0.88815
1874.13904,1.31432,3.26815
1875.32300,2.67432,6.16815
1876.66699,4.52432,6.79815
1879.88306,4.23432,9.07815
1883.21106,4.96432,12.26815
1886.17102,5.58432,14.56815
1890.84302,4.78432,15.60815
1896.21899,4.79432,12.56815
1900.82703,9.39432,16.38815
1905.64294,9.53432,14.19815
1910.77905,10.02432,9.90815
1913.69104,13.16432,7.43815
1906.79504,4.79432,-5.55185
1903.22705,5.28432,-5.84185
1900.02698,4.21432,-5.75185
1897.14697,5.45432,-5.91185
1894.36304,5.51432,-5.76185
1889.17896,5.68432,-6.26185
1886.13904,5.40432,-5.65185
1883.94702,5.26432,-5.05185
1881.67505,5.57432,-5.03185
1879.54700,5.02432,-4.43185
1878.98706,5.12432,-3.79185
1878.21899,5.30432,-2.18185
1877.38696,5.85432,-1.35185
1876.13904,6.08432,-1.21185
1875.85095,5.83432,-1.59185
1874.97095,5.65432,-1.81185
1874.05896,5.34432,-2.15185
1873.08301,4.55432,-2.52185
1872.42700,4.29432,-2.35185
1870.82703,3.39432,-3.06185
1868.33105,2.35432,-3.77185
1867.67505,5.48432,0.68815
1868.17102,5.67432,0.64815
1869.41895,3.69432,2.27815
1870.29895,5.10432,0.58815
1870.76294,4.45432,-0.42185
1871.86694,3.75432,1.20815
1872.77905,3.04432,2.15815
1873.97900,1.25432,1.42815
1874.84302,0.07432,1.83815
1876.07495,2.11432,4.92815
1878.23499,0.26432,5.88815
1880.73096,0.59432,7.40815
1883.75500,0.50432,8.89815
1887.37097,1.48432,6.56815
1890.71497,4.62432,8.49815
1893.11499,7.15432,10.97815
1897.24304,7.09432,10.64815
1900.92297,9.55432,9.44815
1905.01904,11.37432,8.11815
1908.44299,12.18432,5.42815
1902.23499,5.14432,-5.26185
1899.77100,5.29432,-4.29185
1896.79504,5.66432,-5.08185
1892.15503,5.80432,-7.41185
1890.07495,4.84432,-5.56185
1887.53101,4.73432,-4.64185
1884.82703,4.55432,-4.19185
1882.12305,4.66432,-4.21185
1879.48303,4.59432,-3.79185
1876.92297,4.28432,-3.74185
1875.29102,4.59432,-3.15185
1873.48303,4.89432,-2.55185
1872.10706,4.97432,-1.97185
1871.38696,4.99432,-1.51185
1870.79504,5.52432,-0.93185
1870.28296,5.56432,-1.13185
1870.26697,5.33432,-1.06185
1869.99500,4.72432,-1.02185
1869.96301,4.33432,-1.02185
1869.38696,4.40432,-1.29185
1867.51501,3.95432,-1.73185
1866.21899,2.80432,-2.87185
1864.97095,3.61432,0.45815
1866.90698,4.99432,2.47815
1869.72302,3.62432,1.65815
1869.96301,2.80432,1.00815
1870.28296,2.95432,1.73815
1871.43506,2.76432,3.26815
1872.89099,1.63432,3.19815
1874.52295,1.05432,2.82815
1876.23499,0.75432,2.16815
1878.69897,-0.26568,2.85815
1880.95496,1.03432,3.72815
1882.98706,2.94432,4.86815
1885.97900,3.17432,4.68815
1888.65100,4.67432,4.83815
1891.27502,5.03432,5.28815
1893.77100,7.93432,6.46815
1897.03503,9.52432,6.65815
1900.15503,10.77432,6.04815
1902.37903,11.97432,4.73815
1897.61096,5.88432,-6.40185
1894.53894,5.75432,-6.59185
1891.27502,5.20432,-6.87185
1888.49097,5.33432,-7.16185
1886.07495,5.21432,-4.59185
1882.79504,4.42432,-4.56185
1880.68298,4.42432,-4.31185
1878.04297,4.78432,-4.12185
1875.21106,4.84432,-3.73185
1872.98706,4.50432,-3.40185
1871.21106,4.48432,-3.12185
1869.69104,4.49432,-2.56185
1867.57898,4.90432,-2.49185
1866.47498,4.73432,-1.67185
1865.33899,5.13432,-1.48185
1864.79504,5.35432,-1.28185
1864.50696,5.06432,-0.90185
1864.60303,4.99432,-0.61185
1865.22705,4.74432,-0.11185
1865.77100,4.51432,0.01815
1866.12305,4.25432,-0.25185
1865.13098,3.78432,-0.51185
1864.89099,2.51432,-0.90185
1864.45898,1.95432,2.14815
1865.62695,4.14432,3.83815
1867.59497,1.71432,4.92815
1869.16296,1.81432,2.78815
1870.20300,2.15432,2.52815
1872.17102,1.70432,1.67815
1873.35498,2.31432,1.51815
1875.13098,2.77432,1.43815
1876.73096,2.61432,3.06815
1879.35498,2.26432,2.83815
1881.48303,3.04432,2.46815
1883.01904,4.64432,3.30815
1884.90698,6.00432,3.69815
1887.09900,7.63432,4.12815
1888.90698,9.06432,4.11815
1891.27502,10.54432,4.05815
1893.56299,11.16432,3.96815
1895.57898,11.51432,2.22815
1893.72302,5.54432,-6.37185
1890.31494,5.36432,-6.23185
1887.88306,5.14432,-6.72185
1886.49097,4.61432,-4.85185
1883.24304,4.66432,-4.24185
1879.30701,5.22432,-4.00185
1875.96301,4.81432,-4.52185
1873.54700,4.91432,-4.35185
1870.97095,5.21432,-3.99185
1868.52295,5.32432,-4.07185
1866.60303,5.34432,-3.67185
1864.87500,5.48432,-3.14185
1863.33899,5.54432,-1.89185
1861.67505,5.54432,-1.82185
1860.61902,4.87432,-1.88185
1859.46704,5.51432,-1.46185
1859.24304,5.62432,-0.52185
1859.30701,5.33432,-0.09185
1859.64294,4.77432,0.12815
1859.99500,4.47432,0.16815
1861.45105,3.72432,1.07815
1862.47498,3.68432,1.13815
1862.87500,3.66432,0.76815
1863.49902,2.85432,0.48815
1864.05896,1.94432,0.97815
1865.08301,1.80432,1.53815
1866.42700,2.03432,2.18815
1867.91504,2.94432,2.42815
1869.72302,3.09432,2.13815
1872.23499,3.50432,2.10815
1874.01099,4.18432,2.46815
1875.37097,4.96432,0.83815
1875.37097,6.09432,3.84815
1876.77905,7.04432,2.65815
1877.97900,8.46432,1.68815
1879.17896,9.66432,1.69815
1880.82703,10.47432,1.97815
1882.05896,11.20432,2.47815
1883.16296,11.65432,2.64815
1885.40295,12.27432,2.53815
1888.44299,13.04432,3.05815
1889.78699,5.32432,-5.99185
1888.63501,4.05432,-4.52185
1885.72302,4.67432,-5.13185
1882.01099,4.88432,-4.83185
1878.18701,4.98432,-4.66185
1874.84302,5.00432,-4.71185
1872.17102,4.99432,-5.11185
1869.54700,5.18432,-5.35185
1867.05103,5.51432,-5.05185
1864.84302,5.76432,-4.44185
1862.63501,6.51432,-4.05185
1860.50696,6.53432,-3.67185
1858.66699,6.21432,-2.40185
1857.03503,7.10432,-1.82185
1855.72302,6.13432,-2.33185
1854.33105,6.46432,-2.43185
1853.22705,6.53432,-0.93185
1853.27502,6.43432,0.65815
1853.88306,5.73432,1.03815
1854.87500,4.94432,1.35815
1856.36304,4.45432,1.82815
1857.40295,4.39432,2.47815
1858.50696,4.07432,2.25815
1859.09900,4.13432,2.32815
1860.89099,3.56432,2.19815
1862.69897,3.77432,1.97815
1863.88306,4.16432,1.65815
1864.60303,4.60432,1.60815
1866.04297,5.06432,1.69815
1867.40295,5.94432,2.05815
1869.35498,6.15432,1.88815
1870.21899,6.69432,1.73815
1871.80298,6.66432,1.32815
1870.37903,10.29432,1.75815
1872.73096,10.43432,1.26815
1873.67505,10.92432,1.33815
1874.97095,11.36432,2.01815
1876.45898,12.15432,2.86815
1877.37097,13.32432,2.79815
1878.45898,13.98432,2.73815
1880.21899,14.31432,2.16815
2558.22363,14.21997,7.76400
2558.86377,13.58997,7.82400
2559.55176,13.36997,6.37400
2560.27173,13.18997,5.36400
2562.47974,12.84997,5.16400
2563.64771,13.11997,4.93400
2565.11963,13.35997,5.69400
2566.27173,14.90997,6.00400
2567.63184,16.02997,6.03400
2568.27173,15.86997,6.61400
2568.19165,15.25997,8.16400
2568.83179,14.95997,8.63400
2570.41577,14.73997,7.80400
2572.20776,14.32997,7.32400
2574.31982,13.31997,7.07400
2575.61572,13.05997,7.17400
2576.59180,12.65997,7.24400
2577.47168,12.01997,6.98400
2577.99976,11.60997,7.12400
2579.23169,11.09997,7.17400
2580.75171,10.30997,6.56400
2582.14380,9.96997,6.15400
2583.39185,10.08997,6.50400
2585.31177,9.95997,6.65400
2586.65576,9.75997,6.61400
2588.35181,9.49997,6.16400
2589.47168,9.30997,5.60400
2590.59180,9.20997,4.90400
2591.85571,8.94997,4.33400
2592.62378,8.53997,4.42400
2593.37573,7.89997,4.62400
2594.25586,7.42997,4.99400
2594.70386,7.23997,4.40400
2594.78369,6.34997,3.43400
2595.23169,6.12997,2.27400
2594.44775,5.22997,1.79400
2595.02368,5.54997,1.77400
2595.37573,5.50997,2.21400
2595.85571,5.41997,1.86400
2596.31982,5.48997,1.59400
2596.68774,5.25997,1.38400
2552.01587,19.84997,6.31400
2551.40771,17.00997,7.83400
2551.90381,16.16997,9.12400
2554.03174,14.44997,8.09400
2554.75171,14.54997,6.50400
2556.92773,13.71997,6.13400
2557.98364,14.20997,5.69400
2558.65576,15.58997,6.19400
2559.96777,16.77997,6.55400
2561.03979,16.61997,7.02400
2561.45581,17.19997,7.36400
2563.79175,16.53997,7.68400
2564.47974,15.89997,8.46400
2565.48779,15.29997,8.44400
2567.74365,14.44997,8.23400
2569.74365,14.00997,7.94400
2571.13574,14.21997,7.20400
2572.91187,13.78997,6.51400
2573.88770,13.62997,6.25400
2574.55981,13.30997,6.15400
2575.51978,12.25997,6.32400
2577.03979,11.47997,6.78400
2578.22363,11.08997,7.18400
2579.79175,11.10997,7.23400
2581.72778,11.22997,7.10400
2583.35986,10.70997,6.84400
2584.67163,10.31997,6.42400
2586.03174,10.01997,5.62400
2587.40771,9.86997,5.09400
2588.84766,9.55997,4.87400
2589.74365,8.81997,4.87400
2590.81567,8.53997,5.05400
2591.19971,8.35997,4.77400
2591.59985,7.70997,4.04400
2592.22363,7.15997,2.84400
2591.85571,6.18997,2.21400
2592.23975,6.00997,2.09400
2592.95972,6.18997,2.57400
2593.19971,6.33997,2.17400
2593.66382,6.62997,1.62400
2593.77563,6.27997,1.76400
2544.63965,21.86997,6.40400
2545.34375,19.44997,8.03400
2546.09570,17.44997,9.10400
2545.63184,16.91997,8.48400
2545.40771,16.36997,10.34400
2547.50366,18.95997,11.29400
2550.03174,18.09997,6.83400
2549.96777,16.01997,6.81400
2553.19971,17.80997,6.42400
2553.51978,17.67997,6.99400
2554.55981,17.67997,7.72400
2557.13574,17.02997,8.07400
2558.36768,17.48997,7.81400
2559.24780,16.40997,8.06400
2560.62378,14.60997,8.45400
2562.47974,14.62997,8.13400
2564.60767,14.72997,7.39400
2566.49585,14.71997,6.71400
2568.12769,14.63997,6.14400
2569.74365,14.38997,5.20400
2570.70386,13.84997,4.90400
2571.85571,13.55997,5.15400
2572.62378,12.75997,6.16400
2574.01587,12.20997,7.78400
2575.82373,12.09997,8.27400
2577.45581,11.70997,7.94400
2579.31177,11.68997,7.31400
2580.19165,10.67997,6.58400
2581.93579,10.07997,6.27400
2584.04785,9.92997,5.76400
2585.43970,9.61997,5.36400
2586.75171,9.81997,5.64400
2587.27979,9.41997,5.20400
2588.12769,8.86997,4.81400
2588.47974,8.09997,3.78400
2588.81567,7.39997,2.56400
2589.39185,7.27997,2.34400
2589.59985,7.27997,2.62400
2590.07983,7.37997,2.54400
2590.33569,7.43997,1.57400
2590.95972,7.18997,1.73400
2535.13574,20.91997,5.17400
2536.76782,19.59997,6.02400
2536.27173,20.69997,7.55400
2537.32764,19.60997,9.94400
2538.07983,19.01997,10.80400
2540.73584,18.06997,10.47400
2539.27979,19.03997,13.02400
2541.64771,21.07997,11.50400
2542.65576,20.46997,9.37400
2545.50366,20.49997,6.29400
2547.48779,19.95997,7.23400
2548.89575,18.29997,9.29400
2549.77563,17.71997,9.95400
2550.94385,17.67997,9.15400
2553.93579,17.41997,8.55400
2554.43164,15.33997,9.39400
2556.70386,15.22997,8.91400
2558.51172,15.29997,8.17400
2561.00781,15.26997,7.66400
2562.83179,14.69997,7.14400
2564.68774,14.56997,5.83400
2566.09570,14.53997,4.99400
2566.75171,14.23997,5.45400
2568.41577,13.61997,6.91400
2570.15967,12.61997,8.10400
2571.75977,12.21997,8.43400
2573.55176,11.23997,8.31400
2574.41577,10.30997,7.89400
2576.22363,9.80997,7.58400
2578.41577,9.95997,6.84400
2580.35181,9.98997,6.23400
2582.11182,10.04997,5.87400
2583.43970,10.06997,5.56400
2584.36768,9.80997,5.17400
2584.60767,9.19997,4.29400
2584.87964,8.46997,3.44400
2585.53564,8.50997,2.85400
2585.93579,8.30997,2.39400
2586.71973,8.43997,2.55400
2586.97583,8.07997,1.96400
2587.23169,7.99997,2.15400
2526.71973,18.96997,4.15400
2527.61572,20.93997,4.29400
2527.31177,21.01997,7.02400
2528.41577,21.51997,5.57400
2529.61572,22.30997,8.15400
2529.88770,19.92997,11.17400
2531.29565,22.03997,11.63400
2532.11182,19.18997,13.06400
2530.52783,22.53997,12.22400
2532.57568,27.53997,14.02400
2534.75171,22.17997,11.74400
2539.24780,20.69997,11.12400
2539.91968,19.28997,12.78400
2540.68774,18.65997,12.20400
2543.37573,17.40997,11.10400
2546.39966,17.17997,11.05400
2549.24780,16.51997,8.64400
2550.99170,16.81997,9.04400
2552.99170,16.19997,9.77400
2554.83179,15.55997,9.19400
2557.40771,15.03997,7.98400
2559.72778,15.08997,7.03400
2560.65576,15.29997,6.45400
2562.19165,14.16997,7.00400
2563.19971,13.31997,7.73400
2565.31177,12.54997,8.74400
2567.34375,11.21997,9.08400
2569.08765,10.26997,8.59400
2570.67163,9.80997,7.88400
2572.12769,9.61997,7.14400
2574.78369,10.18997,6.29400
2577.16772,10.81997,5.72400
2578.33569,11.04997,5.50400
2579.55176,11.19997,4.83400
2580.14380,10.53997,4.66400
2580.25586,9.65997,3.86400
2580.63965,9.24997,3.24400
2582.15967,9.03997,2.70400
2582.75171,8.91997,2.63400
2583.31177,8.87997,2.42400
2583.80786,9.12997,2.79400
2518.22363,17.72997,2.84400
2517.90381,19.56997,2.50400
2517.75977,21.08997,4.40400
2517.32764,22.60997,7.89400
2519.15186,23.71997,8.79400
2521.21582,23.52997,9.43400
2520.62378,20.88997,9.06400
2521.00781,23.74997,12.22400
2523.61572,26.30997,14.36400
2525.21582,23.25997,7.21400
2523.34375,25.77997,15.74400
2525.43970,20.55997,13.93400
2530.04785,21.52997,13.27400
2531.96777,19.61997,13.05400
2533.90381,18.67997,13.54400
2537.69580,18.58997,12.63400
2539.59985,15.00997,11.66400
2544.31982,18.66997,7.53400
2546.71973,18.28997,8.35400
2548.28784,16.61997,9.08400
2551.19971,16.30997,7.77400
2553.98364,16.31997,6.90400
2554.95972,16.13997,7.06400
2555.59985,14.59997,7.74400
2557.18384,13.17997,8.00400
2558.97583,12.19997,8.49400
2560.68774,10.84997,9.13400
2562.73584,10.22997,8.83400
2564.62378,10.35997,7.81400
2566.09570,10.33997,6.72400
2568.30371,10.77997,6.11400
2571.51978,11.52997,5.62400
2572.63965,11.91997,5.63400
2573.88770,12.37997,4.87400
2575.35986,11.85997,4.28400
2575.67969,11.07997,4.19400
2576.03174,10.03997,3.58400
2577.23169,10.02997,3.14400
2578.46387,10.06997,2.45400
2579.39185,9.92997,3.16400
2579.75977,9.68997,3.37400
2509.95166,16.08997,1.00400
2509.11963,16.67997,2.04400
2508.36768,16.24997,3.02400
2509.69580,17.31997,4.37400
2507.40771,18.04997,4.40400
2509.37573,18.58997,2.68400
2512.38379,24.34997,8.12400
2512.91187,22.27997,7.01400
2507.07178,29.14997,2.59400
2510.33569,28.78997,-0.84600
2501.27979,24.16997,17.00400
2516.14380,21.60997,14.68400
2519.48779,20.68997,15.34400
2522.76782,20.21997,15.18400
2526.59180,20.13997,13.68400
2528.73584,19.16997,12.96400
2530.70386,16.44997,12.74400
2534.91187,17.37997,12.41400
2538.01587,19.35997,11.66400
2540.47974,17.44997,10.59400
2544.20776,15.93997,8.79400
2547.53564,15.71997,6.78400
