# window centre latitude, window latitude radius, window centre longitude, window longitude radius, POSIX timestamp
38.0,10.0,284.0,10.0,1777690800
# Number of axes
3
# axis 1: pressures
31
1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,70.0,50.0,30.0,20.0,10.0,7.0,5.0,3.0,2.0,1.0
# axis 2: latitudes
41
28.00,28.50,29.00,29.50,30.00,30.50,31.00,31.50,32.00,32.50,33.00,33.50,34.00,34.50,35.00,35.50,36.00,36.50,37.00,37.50,38.00,38.50,39.00,39.50,40.00,40.50,41.00,41.50,42.00,42.50,43.00,43.50,44.00,44.50,45.00,45.50,46.00,46.50,47.00,47.50,48.00
# axis 3: longitudes
41
274.00,274.50,275.00,275.50,276.00,276.50,277.00,277.50,278.00,278.50,279.00,279.50,280.00,280.50,281.00,281.50,282.00,282.50,283.00,283.50,284.00,284.50,285.00,285.50,286.00,286.50,287.00,287.50,288.00,288.50,289.00,289.50,290.00,290.50,291.00,291.50,292.00,292.50,293.00,293.50,294.00
# number of lines of data
52111
# data line component count
3
# now the data in axis 3 major order
# data is: geopotential height [gpm], u-component wind [m/s], v-component wind [m/s]
2360.08667,6.03880,1.28713
2360.91870,4.10880,2.53713
2362.34277,4.90880,3.59713
2393.70264,0.17880,-8.36287
2389.43066,0.78880,-8.00287
2386.10278,2.03880,-6.49287
2383.01465,3.75880,-4.03287
2379.94287,5.05880,-3.59287
2376.98267,5.86880,-3.74287
2374.43872,6.38880,-3.56287
2371.95874,6.59880,-3.82287
2369.55884,6.45880,-3.84287
2367.49463,6.57880,-3.26287
2365.60669,6.80880,-2.80287
2363.65479,6.66880,-3.10287
2362.19873,5.84880,-2.81287
2360.50269,5.61880,-1.67287
2359.25464,5.67880,-0.88287
2358.63086,9.16880,0.04713
2358.61475,10.85880,0.85713
2358.67871,10.07880,0.71713
2358.96680,9.21880,1.01713
2359.19067,10.05880,2.01713
2359.75073,10.52880,2.56713
2359.54272,11.05880,2.14713
2359.46265,11.83880,1.71713
2359.23877,12.19880,0.78713
2358.48682,12.81880,-0.21287
2357.95874,13.48880,-0.68287
2356.77466,14.00880,-1.41287
2355.27075,13.63880,-1.69287
2353.76685,12.74880,-1.82287
2352.42285,11.28880,-1.28287
2352.16675,9.55880,-0.81287
2352.39087,7.37880,3.28713
2352.45483,7.70880,3.06713
2354.34277,5.59880,6.27713
2355.55884,4.73880,3.01713
2356.39087,3.07880,1.65713
2357.07886,3.49880,0.73713
2357.51074,3.16880,-0.08287
2357.83081,3.17880,1.03713
2357.12671,2.43880,2.46713
2358.63086,0.86880,5.85713
2392.56665,0.89880,-9.01287
2388.58276,0.66880,-8.88287
2384.51880,0.87880,-7.45287
2380.35864,1.95880,-6.16287
2376.75879,3.02880,-5.57287
2373.59082,3.96880,-4.89287
2370.67871,4.32880,-4.23287
2367.94287,4.39880,-3.56287
2365.47876,4.83880,-3.45287
2363.30273,4.92880,-3.31287
2361.15869,5.16880,-2.78287
2359.23877,5.65880,-2.25287
2357.67065,5.60880,-1.79287
2356.50269,5.21880,-0.69287
2355.35083,5.18880,-0.81287
2354.40674,5.12880,-1.40287
2353.38281,4.92880,-1.17287
2352.66284,5.94880,0.02713
2352.53467,7.69880,1.35713
2352.85474,9.16880,2.17713
2352.74268,10.37880,2.30713
2352.43872,11.41880,2.06713
2352.10278,12.11880,1.67713
2351.55884,12.61880,0.93713
2350.95068,12.14880,0.25713
2350.32666,10.94880,0.03713
2349.75073,9.26880,0.41713
2349.03076,8.35880,0.70713
2348.00684,7.91880,1.10713
2347.55884,7.12880,1.05713
2346.91870,5.83880,1.65713
2348.11865,4.29880,3.80713
2351.15869,3.74880,3.48713
2351.31885,4.83880,3.34713
2352.31079,3.64880,2.90713
2353.27075,3.70880,1.63713
2354.08667,3.12880,2.84713
2354.88672,0.72880,4.62713
2355.14282,2.27880,2.12713
2355.99072,-0.70120,7.20713
2356.98267,-0.38120,3.92713
3129.19897,14.41148,6.58132
3131.56689,15.02148,6.95132
3131.71094,14.47148,8.48132
3132.01489,13.26148,8.87132
3133.74292,12.46148,8.37132
3136.17505,12.32148,8.03132
3137.31104,11.52148,7.82132
3138.23901,10.52148,6.98132
3138.14307,10.73148,6.38132
3136.11108,11.87148,6.18132
3136.94312,12.22148,6.26132
3139.50293,11.68148,6.52132
3142.12695,9.20148,6.37132
3143.85498,8.24148,3.54132
3144.94312,7.81148,1.57132
3146.07910,8.36148,1.15132
3146.36694,9.62148,1.24132
3147.59912,10.42148,1.41132
3148.28711,10.82148,0.94132
3148.01489,11.35148,-0.18868
3149.39111,11.47148,-0.51868
3149.23096,11.48148,-0.61868
3149.27905,11.45148,-1.63868
3149.10303,11.40148,-1.46868
3149.77490,10.80148,-1.61868
3149.56689,9.26148,-1.51868
3149.21509,8.72148,-1.64868
3148.23901,8.13148,-2.25868
3147.95093,9.01148,-3.08868
3147.66309,9.70148,-3.62868
3147.07104,9.05148,-2.35868
3147.59912,8.15148,-1.93868
3147.55103,7.88148,-2.33868
3147.21509,8.05148,-2.17868
3146.17505,7.79148,-2.33868
3146.09497,7.51148,-1.89868
3146.27100,6.99148,-1.32868
3146.06299,6.90148,-0.91868
3145.31104,6.17148,-0.48868
3145.63110,6.14148,-0.44868
3145.13501,5.65148,0.11132
3122.94312,14.43148,6.55132
3124.33496,14.87148,7.21132
3126.20703,14.99148,7.52132
3127.66309,15.35148,7.93132
3128.04712,12.99148,8.41132
3129.64697,11.03148,8.45132
3131.59912,10.43148,7.93132
3131.71094,10.49148,7.72132
3129.77490,10.43148,7.93132
3127.15088,11.96148,8.72132
3130.60693,11.21148,8.24132
3133.56689,10.85148,6.53132
3136.65503,9.16148,5.92132
3138.73511,6.22148,5.90132
3140.52710,5.06148,2.72132
3141.43896,5.44148,0.47132
3141.45508,7.13148,0.49132
3141.16699,8.76148,1.27132
3142.39893,10.35148,1.49132
3143.10303,10.75148,1.19132
3144.01489,12.07148,0.04132
3144.43091,12.72148,-0.26868
3144.62305,12.27148,-0.21868
3144.62305,12.18148,-0.32868
3145.02295,11.06148,-0.31868
3145.10303,10.16148,-0.77868
3144.38306,9.74148,-0.68868
3143.85498,9.51148,-2.42868
3143.67896,9.83148,-3.87868
3143.67896,9.97148,-3.38868
3144.12695,9.46148,-2.06868
3143.32690,7.69148,-0.77868
3143.51904,7.70148,-1.74868
3143.64697,8.46148,-2.12868
3143.72705,8.34148,-2.16868
3143.10303,8.40148,-2.21868
3143.34302,8.12148,-1.29868
3143.15088,7.33148,-0.32868
3142.76709,6.66148,-0.48868
3142.91089,6.85148,-0.46868
3143.24707,6.74148,-0.29868
3116.47900,14.53148,6.56132
3118.91089,14.81148,7.22132
3120.54297,15.66148,7.96132
3120.12695,15.06148,9.39132
3122.52710,13.09148,9.18132
3124.89502,11.75148,8.70132
3125.77490,9.35148,8.82132
3122.92700,10.70148,10.07132
3118.76709,11.12148,11.20132
3122.09497,10.34148,9.25132
3126.03101,9.89148,7.71132
3128.30298,8.56148,6.29132
3130.92700,8.21148,6.34132
3132.68701,7.48148,6.51132
3134.87891,5.36148,4.56132
3135.87109,6.07148,-2.45868
3137.27905,8.45148,-1.35868
3137.26294,8.56148,-0.50868
3137.15088,9.63148,-0.08868
3137.29492,11.19148,0.40132
3137.83911,11.60148,0.79132
3139.35889,12.81148,-0.08868
3139.11890,11.73148,1.22132
3139.48706,11.40148,1.42132
3140.01489,10.97148,1.04132
3140.11108,10.72148,0.30132
3139.79102,11.05148,0.04132
3139.77490,11.35148,-1.32868
3139.64697,10.19148,-2.14868
3139.93506,10.48148,-2.11868
3140.30298,9.92148,-0.35868
3138.55908,8.68148,0.18132
3138.83105,8.67148,0.18132
3138.79907,6.99148,0.06132
3139.88696,7.02148,-1.13868
3140.94312,8.29148,-1.36868
3139.91895,8.59148,-1.52868
3140.68701,7.90148,-0.83868
3140.11108,7.09148,-0.65868
3139.96704,7.06148,-0.84868
3140.30298,6.96148,-1.06868
3107.24707,15.76148,10.68132
3109.50293,16.65148,10.28132
3111.59912,15.27148,11.05132
3113.82300,15.92148,10.54132
3114.20703,14.38148,11.28132
3116.17505,11.17148,11.71132
3116.79907,11.07148,11.43132
3116.76709,11.70148,10.59132
3117.29492,12.32148,9.38132
3119.34302,10.52148,8.57132
3120.89502,8.83148,8.25132
3123.42310,6.47148,6.39132
3126.99097,6.95148,4.88132
3127.47095,10.18148,5.96132
3127.69507,9.76148,1.65132
3128.89502,9.93148,-3.98868
3131.63110,9.24148,-0.97868
3132.95898,10.68148,0.26132
3132.20703,10.48148,-1.01868
3132.17505,12.59148,-1.81868
3132.30298,12.61148,-0.47868
3132.73511,12.17148,1.42132
3133.91895,12.23148,1.54132
3134.38306,11.71148,2.05132
3134.60693,11.57148,1.71132
3134.31909,11.95148,1.22132
3134.89502,12.08148,0.12132
3135.13501,12.31148,-0.50868
3135.00708,11.30148,-0.84868
3135.08691,10.73148,0.10132
3135.58301,10.50148,0.09132
3135.74292,10.07148,-0.31868
3135.80688,9.08148,0.78132
3134.89502,7.35148,1.89132
3134.94312,7.29148,0.52132
3135.75903,7.88148,0.49132
3135.71094,8.54148,0.98132
3135.24707,8.09148,1.14132
3135.31104,7.64148,0.88132
3135.66309,7.78148,0.52132
3135.77490,7.82148,0.21132
3098.14307,17.49148,12.68132
3099.21509,17.23148,14.30132
3101.58301,15.35148,15.19132
3102.54297,15.53148,14.67132
3107.03906,18.74148,11.75132
3108.78296,12.84148,12.53132
3111.51904,13.08148,11.06132
3113.45508,11.79148,9.94132
3111.19897,10.31148,10.07132
3114.57495,9.56148,8.48132
3116.60693,5.95148,3.33132
3117.69507,8.22148,4.05132
3119.42310,7.88148,3.48132
3120.43091,9.09148,4.32132
3121.48706,13.59148,0.03132
3122.38306,12.27148,-3.06868
3124.36694,11.02148,-4.22868
3126.20703,11.58148,-2.13868
3126.84692,12.71148,-1.52868
3126.57495,13.32148,-2.36868
3125.98291,14.47148,-0.36868
3125.90308,12.10148,1.85132
3127.96704,12.71148,1.83132
3128.12695,11.94148,2.47132
3128.55908,12.37148,1.74132
3128.78296,13.16148,1.00132
3129.32690,12.62148,0.29132
3129.56689,12.53148,-0.46868
3129.72705,12.15148,-0.41868
3129.59912,11.21148,0.32132
3129.43896,9.78148,0.64132
3129.82300,9.40148,0.97132
3130.04712,7.78148,1.30132
3130.06299,7.89148,1.97132
3130.38306,8.54148,1.15132
3131.03906,9.23148,0.85132
3131.21509,9.01148,1.72132
3131.50293,8.70148,1.52132
3131.85498,8.45148,0.98132
3131.50293,8.24148,0.66132
3131.08691,7.95148,0.26132
3090.03101,18.92148,13.35132
3090.38306,19.86148,16.63132
3092.57495,16.72148,16.87132
3093.37500,14.55148,17.18132
3095.39111,17.44148,16.81132
3099.40698,15.34148,16.67132
3097.13501,10.05148,16.84132
3105.29492,17.16148,14.89132
3107.23096,15.14148,10.37132
3107.16699,11.77148,9.64132
3108.22290,10.30148,5.39132
3110.11108,8.89148,3.55132
3113.07104,9.27148,2.46132
3113.98291,11.99148,0.92132
3114.47900,14.42148,-1.43868
3115.59912,15.08148,-2.49868
3116.95898,14.69148,-3.42868
3118.11108,14.18148,-4.77868
3118.68701,15.00148,-4.30868
3117.90308,13.69148,-2.41868
3118.76709,13.94148,-0.30868
3119.13501,11.85148,3.19132
3120.35107,12.25148,2.92132
3121.11890,12.57148,2.58132
3121.80688,12.96148,1.84132
3123.08691,13.63148,1.14132
3123.80688,13.95148,0.37132
3124.11108,13.42148,-0.48868
3124.01489,12.73148,0.11132
3123.66309,10.80148,1.32132
3124.11108,9.34148,1.83132
3125.16699,9.55148,2.65132
3125.56689,8.83148,1.86132
3126.44702,8.33148,1.87132
3126.92700,9.20148,1.36132
3126.89502,9.24148,1.03132
3127.79102,9.68148,0.74132
3128.17505,9.41148,0.66132
3128.47900,8.77148,0.34132
3128.30298,8.57148,-0.24868
3128.43091,9.13148,-0.67868
3080.38306,11.74148,14.30132
3072.84692,15.19148,19.62132
3082.59106,13.17148,18.45132
3085.24707,12.79148,16.35132
3086.76709,14.17148,14.98132
3088.54297,12.09148,15.17132
3090.55908,11.98148,15.38132
3093.32690,15.09148,16.17132
3095.69507,19.47148,15.80132
3098.55908,20.85148,14.23132
3099.29492,18.12148,7.92132
3100.47900,14.55148,2.49132
3103.13501,14.07148,0.69132
3105.05493,14.24148,-0.22868
3106.39893,15.25148,-3.52868
3108.54297,17.17148,-3.93868
3109.51904,16.59148,-3.72868
3110.57495,15.63148,-4.57868
3110.39893,14.42148,-2.75868
3109.69507,13.78148,-1.31868
3109.98291,13.81148,1.86132
3112.06299,13.89148,4.48132
3113.21509,13.95148,4.18132
3114.11108,13.38148,1.50132
3114.51099,14.09148,1.05132
3116.33496,14.92148,1.78132
3117.66309,14.77148,1.04132
3118.27100,13.42148,0.76132
3118.71899,12.36148,1.19132
3119.31104,11.13148,1.48132
3119.42310,10.57148,2.30132
3119.56689,9.76148,3.40132
3120.20703,9.30148,2.73132
3121.31104,9.41148,2.17132
3121.88696,9.46148,1.93132
3122.95898,10.32148,1.19132
3124.11108,10.89148,1.13132
3124.19092,10.91148,1.30132
3124.27100,11.46148,0.30132
3124.27100,12.07148,-0.79868
3123.64697,12.39148,-1.12868
3068.07910,4.08148,11.38132
3068.81494,2.26148,3.67132
3073.66309,8.81148,14.73132
3076.06299,12.48148,10.99132
3078.51099,12.72148,10.35132
3080.33496,9.91148,14.54132
3081.00708,8.68148,14.67132
3081.55103,10.62148,14.89132
3083.23096,13.68148,16.52132
3087.37500,19.06148,12.36132
3089.90308,17.64148,12.72132
3093.23096,20.01148,10.05132
3096.60693,20.93148,6.20132
3099.00708,21.45148,3.83132
3100.49512,20.41148,0.38132
3101.82300,19.81148,-1.62868
3102.03101,20.42148,-2.44868
3101.63110,16.92148,-1.39868
3102.44702,16.49148,-0.77868
3100.70288,12.66148,-0.98868
3100.62305,12.24148,2.59132
3102.84692,14.15148,4.91132
3105.48706,14.65148,4.26132
3106.65503,13.06148,2.25132
3108.09497,13.16148,2.87132
3109.32690,13.68148,1.81132
3109.93506,12.96148,2.79132
3111.43896,11.13148,3.87132
3112.54297,11.11148,2.74132
3113.67896,11.45148,2.37132
3114.63892,11.58148,2.48132
3115.56689,12.07148,2.32132
3115.51904,11.41148,2.56132
3115.99902,11.63148,2.51132
3116.78296,12.16148,1.99132
3116.92700,12.75148,1.47132
3117.45508,13.35148,0.93132
3118.28711,14.18148,0.48132
3118.49512,14.61148,-0.73868
3118.22290,14.75148,-0.99868
3118.30298,14.44148,-1.28868
3063.16699,10.79148,0.81132
3064.27100,13.07148,0.30132
3062.28711,10.00148,1.67132
3063.83911,7.56148,1.45132
3065.67896,9.71148,2.85132
3069.00708,10.79148,6.28132
3070.73511,13.31148,3.77132
3072.41504,12.95148,10.48132
3077.50293,16.07148,9.38132
3081.79102,16.81148,6.96132
3084.60693,15.90148,4.87132
3087.11890,18.04148,1.91132
3089.37500,22.04148,3.32132
3090.52710,21.82148,2.56132
3092.33496,20.78148,1.80132
3094.63892,21.19148,0.22132
3093.74292,14.75148,-0.04868
3092.60693,12.85148,0.01132
3093.40698,14.24148,-1.39868
3092.09497,13.26148,1.37132
3093.16699,10.15148,3.99132
3095.98291,10.82148,4.65132
3097.40698,11.65148,5.32132
3100.19092,13.75148,4.64132
3101.51904,13.09148,3.56132
3102.75098,12.70148,3.86132
3103.63110,12.37148,4.50132
3104.52710,12.95148,4.02132
3105.55103,13.63148,3.20132
3107.59912,13.27148,2.89132
3108.76709,13.24148,2.59132
3109.45508,13.46148,2.64132
3110.47900,14.28148,1.76132
3110.36694,14.58148,1.42132
3110.76709,14.94148,1.04132
3111.24707,14.91148,1.05132
3111.80688,15.33148,1.41132
3111.74292,15.44148,1.22132
3111.77490,15.71148,0.59132
3111.99902,15.98148,0.09132
3111.63110,16.15148,-0.21868
3053.58301,8.70148,1.39132
3052.94312,15.93148,3.76132
3058.41504,15.71148,4.53132
3062.36694,14.47148,4.01132
3062.20703,13.26148,3.71132
3065.23096,17.50148,2.05132
3066.86304,13.35148,5.19132
3069.05493,12.85148,1.30132
3072.36694,14.10148,1.11132
3073.48706,13.43148,-0.22868
3075.15088,16.37148,2.84132
3078.79907,15.94148,-0.08868
3081.11890,14.54148,-0.35868
3082.91089,16.22148,0.03132
3083.90308,14.47148,3.09132
3086.49512,11.23148,3.67132
3086.22290,10.10148,3.63132
3087.88696,12.12148,1.61132
3088.04712,11.74148,2.00132
3086.33496,13.82148,3.87132
3086.46289,11.31148,8.04132
3090.22290,11.60148,7.41132
3089.80688,11.33148,7.84132
3092.46289,12.96148,7.86132
3094.01489,11.11148,7.75132
3096.01489,13.90148,4.76132
3096.81494,14.20148,4.99132
3098.28711,14.93148,3.71132
3099.53491,13.70148,4.58132
3101.10303,14.10148,3.40132
3102.31909,14.79148,2.22132
3102.97510,15.03148,1.13132
3103.59912,14.79148,0.82132
3103.55103,13.33148,0.26132
3103.88696,13.16148,-0.14868
3104.55908,13.48148,0.13132
3104.54297,13.72148,-0.10868
3104.76709,13.88148,-0.25868
3104.68701,14.33148,-0.27868
3105.00708,14.55148,-0.09868
3104.31909,14.76148,-0.07868
3048.35107,6.96148,-0.29868
3050.52710,8.75148,-0.51868
3051.72705,9.06148,-1.20868
3054.47900,10.85148,-0.81868
3053.72705,11.37148,-1.39868
3057.45508,13.63148,0.27132
3061.03906,15.58148,0.25132
3062.94312,16.33148,-0.59868
3064.95898,14.66148,2.26132
3066.52710,10.58148,4.18132
3068.06299,11.55148,2.78132
3072.04712,12.70148,3.80132
3073.74292,10.72148,4.85132
3076.81494,11.26148,6.66132
3077.32690,8.68148,3.20132
3081.16699,7.95148,4.59132
3081.50293,7.86148,3.81132
3081.26294,10.05148,2.99132
3082.87891,9.49148,9.31132
3084.22290,11.91148,8.31132
3084.31909,10.43148,2.11132
3082.62305,10.26148,11.36132
3082.83105,6.54148,12.07132
3084.54297,10.52148,12.21132
3087.16699,13.69148,5.47132
3089.27905,14.17148,9.96132
3090.25488,13.49148,9.54132
3090.44702,9.97148,8.37132
3093.07104,10.41148,5.42132
3095.02295,11.76148,3.41132
3095.91895,12.84148,2.41132
3096.63892,12.40148,1.85132
3097.07104,12.65148,0.89132
3097.85498,12.84148,0.16132
3098.07910,13.39148,0.01132
3098.22290,13.17148,-0.22868
3098.35107,13.28148,-0.31868
3098.36694,13.64148,-0.48868
3098.28711,13.92148,-0.82868
3098.30298,14.39148,-1.04868
3097.82300,14.98148,-1.14868
3043.59912,4.21148,-2.32868
3045.53491,5.92148,-1.15868
3048.09497,8.98148,0.13132
3049.93506,8.93148,0.85132
3051.64697,7.32148,1.51132
3052.92700,7.34148,3.13132
3055.98291,7.81148,5.59132
3057.03906,5.28148,5.70132
3058.38306,4.48148,5.16132
3060.28711,6.25148,4.91132
3062.43091,7.78148,5.43132
3064.70288,10.85148,5.82132
3066.95898,10.22148,5.06132
3067.53491,10.05148,3.48132
3070.20703,11.28148,3.81132
3073.74292,9.36148,7.65132
3074.41504,7.44148,7.69132
3075.31104,11.07148,11.09132
3074.60693,13.90148,4.70132
3076.70288,12.55148,4.32132
3077.48706,9.13148,7.26132
3080.46289,12.14148,8.31132
3077.83911,8.70148,6.19132
3080.81494,12.54148,7.01132
3082.03101,15.74148,6.02132
3081.02295,9.68148,10.05132
3082.12695,4.85148,6.93132
3084.76709,4.22148,4.33132
3087.75903,5.18148,2.35132
3089.34302,7.40148,2.04132
3090.84692,9.47148,1.45132
3091.80688,11.66148,-0.05868
3091.58301,12.70148,0.01132
3092.38306,13.45148,0.39132
3092.28711,13.82148,0.06132
3092.19092,13.87148,-0.35868
3092.43091,14.29148,-0.78868
3092.41504,14.39148,-0.96868
3092.07910,14.74148,-1.22868
3091.75903,15.20148,-1.59868
3091.29492,15.61148,-1.92868
3044.84692,3.00148,0.41132
3042.92700,4.89148,-0.71868
3044.87891,5.13148,-0.83868
3046.44702,4.85148,-0.11868
3048.31909,6.01148,-0.14868
3050.70288,6.55148,-0.19868
3053.67896,3.55148,1.96132
3053.51904,1.77148,2.37132
3054.89502,2.29148,2.73132
3056.17505,3.64148,2.55132
3056.83105,4.54148,3.11132
3057.24707,5.21148,3.12132
3061.13501,7.14148,3.44132
3063.18311,7.32148,4.24132
3064.99097,7.65148,5.15132
3065.91895,8.74148,6.76132
3069.91895,10.72148,6.14132
3070.55908,11.93148,4.88132
3070.89502,13.63148,5.57132
3072.01489,13.49148,3.34132
3072.79907,15.58148,2.37132
3072.84692,12.68148,1.92132
3074.65503,8.64148,2.30132
3074.81494,7.72148,2.40132
3075.31104,9.08148,2.35132
3077.74292,10.51148,-0.39868
3078.67090,9.95148,0.10132
3080.25488,9.22148,0.47132
3082.91089,10.26148,0.31132
3083.87109,10.60148,1.16132
3084.30298,11.70148,1.45132
3084.71899,12.72148,0.90132
3085.64697,13.26148,-0.11868
3086.39893,14.07148,-0.72868
3086.36694,14.65148,-0.98868
3086.49512,15.37148,-1.20868
3086.55908,15.40148,-1.63868
3086.65503,15.65148,-2.31868
3085.85498,15.83148,-2.44868
3086.07910,15.26148,-2.53868
3084.81494,15.27148,-3.01868
3045.07104,4.81148,-0.83868
3041.93506,4.67148,0.27132
3042.89502,4.78148,0.42132
3044.54297,5.04148,0.50132
3047.35889,4.49148,1.20132
3048.86304,3.34148,2.21132
3048.91089,4.68148,2.54132
3050.38306,6.60148,1.63132
3050.23901,6.67148,3.60132
3049.83911,6.76148,3.75132
3051.18311,6.45148,3.94132
3053.67896,6.57148,4.92132
3053.83911,7.76148,4.93132
3056.09497,8.15148,5.03132
3058.31909,8.34148,4.99132
3059.61499,7.96148,5.30132
3061.74292,8.78148,5.48132
3065.05493,10.19148,5.00132
3066.71899,11.10148,4.12132
3067.55103,14.56148,5.68132
3069.40698,11.72148,3.74132
3069.99902,10.07148,2.69132
3069.66309,11.81148,3.05132
3069.96704,10.55148,2.25132
3069.74292,11.50148,0.83132
3070.52710,9.45148,-0.16868
3072.14307,8.76148,0.44132
3075.13501,8.85148,0.97132
3076.57495,10.13148,0.83132
3078.63892,11.64148,0.28132
3078.55908,12.60148,-0.39868
3079.00708,13.42148,-1.10868
3079.96704,14.61148,-1.48868
3080.22290,15.63148,-1.77868
3080.27100,16.45148,-1.75868
3080.04712,16.77148,-1.60868
3079.16699,16.12148,-1.84868
3079.15088,16.37148,-1.71868
3079.56689,17.21148,-1.40868
3078.63892,17.63148,-2.60868
3078.25488,17.08148,-3.24868
3043.63110,5.96148,0.21132
3040.28711,6.85148,-0.35868
3039.48706,6.83148,-0.51868
3040.94312,7.44148,0.23132
3042.99097,8.24148,0.45132
3047.34302,9.19148,1.58132
3046.62305,8.24148,3.36132
3043.32690,8.36148,5.53132
3045.29492,8.73148,5.60132
3045.75903,9.18148,5.10132
3045.91895,8.06148,4.48132
3047.21509,8.20148,3.80132
3049.45508,8.67148,3.31132
3049.72705,9.82148,3.33132
3051.21509,9.03148,3.94132
3052.83105,8.94148,4.47132
3056.92700,9.12148,4.41132
3059.56689,9.79148,4.75132
3060.46289,9.88148,4.58132
3063.19897,8.32148,4.42132
3064.47900,8.64148,4.98132
3065.00708,11.24148,3.79132
3064.68701,10.84148,3.09132
3064.31909,11.23148,2.39132
3064.41504,11.07148,1.48132
3065.19897,11.23148,0.82132
3067.21509,10.92148,0.84132
3068.60693,11.02148,0.40132
3069.66309,12.33148,0.10132
3071.15088,12.80148,-0.20868
3071.99902,13.42148,-0.41868
3072.38306,14.53148,-0.97868
3072.84692,15.37148,-1.18868
3072.94312,15.85148,-1.45868
3072.75098,16.26148,-2.05868
3072.30298,17.21148,-2.45868
3072.06299,17.88148,-2.28868
3072.07910,18.14148,-1.68868
3072.07910,18.24148,-1.40868
3070.55908,17.57148,-1.45868
3070.84692,16.51148,-1.89868
3038.35107,8.63148,-0.30868
3037.11890,7.61148,0.63132
3035.34302,7.63148,-0.01868
3035.39111,7.46148,-0.48868
3038.04712,8.14148,0.41132
3040.49512,7.67148,1.68132
3036.73511,8.34148,3.45132
3035.87109,10.11148,2.43132
3035.34302,9.85148,3.05132
3037.59912,10.22148,3.50132
3039.18311,10.36148,4.55132
3041.21509,9.28148,4.51132
3042.84692,9.03148,4.48132
3043.08691,10.15148,2.90132
3044.14307,10.01148,1.95132
3046.97510,10.58148,2.55132
3049.67896,10.21148,3.87132
3052.04712,10.45148,4.55132
3053.95093,11.08148,4.70132
3055.29492,11.67148,4.75132
3056.04712,11.60148,5.54132
3056.79907,12.81148,5.21132
3058.54297,13.55148,4.46132
3058.87891,14.24148,2.93132
3058.94312,13.30148,1.56132
3060.52710,13.31148,0.88132
3061.13501,14.63148,1.31132
3061.07104,15.47148,1.39132
3062.36694,14.00148,-0.11868
3063.72705,14.12148,-1.54868
3064.01489,14.80148,-1.99868
3065.48706,15.25148,-2.76868
3065.63110,15.88148,-2.37868
3065.29492,16.36148,-2.08868
3065.98291,17.44148,-1.56868
3065.58301,18.21148,-1.25868
3065.02295,18.42148,-1.58868
3064.91089,18.70148,-2.00868
3063.95093,18.91148,-2.09868
3062.27100,18.71148,-2.08868
3063.10303,19.57148,-1.15868
3031.27905,9.50148,-0.96868
3031.16699,9.93148,0.16132
3031.08691,9.38148,2.19132
3030.97510,9.51148,2.82132
3030.65503,10.73148,1.99132
3031.66309,11.07148,1.30132
3032.36694,11.72148,0.80132
3029.88696,11.03148,1.69132
3029.63110,11.32148,2.86132
3030.49512,12.00148,2.64132
3031.15088,12.51148,1.72132
3032.70288,13.25148,2.46132
3035.64697,12.03148,3.50132
3037.34302,11.43148,3.37132
3039.75903,10.72148,2.64132
3039.32690,10.98148,1.13132
3039.99902,12.05148,1.39132
3044.70288,11.49148,3.31132
3047.42310,11.80148,4.29132
3048.38306,12.90148,4.83132
3049.16699,13.68148,4.60132
3050.07910,13.73148,4.31132
3051.91895,14.63148,3.89132
3051.74292,14.86148,2.40132
3053.11890,14.02148,1.12132
3054.27100,15.37148,0.72132
3053.82300,13.68148,2.31132
3053.91895,12.64148,0.08132
3055.27905,14.17148,-0.64868
3056.04712,15.07148,-2.76868
3056.41504,15.81148,-3.60868
3057.75903,15.28148,-4.26868
3058.01489,15.26148,-3.47868
3057.32690,15.64148,-2.97868
3057.77490,16.40148,-2.41868
3058.36694,16.96148,-2.39868
3057.53491,17.89148,-2.24868
3057.08691,18.54148,-2.12868
3056.65503,18.67148,-1.66868
3055.61499,17.54148,-1.34868
3054.36694,17.74148,-1.92868
3025.53491,9.93148,-1.89868
3023.02295,10.84148,-1.26868
3022.28711,10.82148,-0.27868
3024.25488,11.23148,1.45132
3025.05493,11.66148,3.14132
3025.95093,12.68148,4.25132
3023.75903,12.94148,4.17132
3022.83105,13.28148,3.71132
3021.56689,14.01148,4.06132
3021.95093,13.89148,3.61132
3023.69507,13.81148,3.99132
3023.55103,15.57148,3.30132
3025.90308,14.96148,2.93132
3028.25488,14.05148,1.48132
3032.62305,12.34148,1.85132
3033.50293,13.23148,2.40132
3034.01489,14.05148,1.73132
3033.66309,14.49148,0.72132
3037.48706,12.17148,1.56132
3038.79907,11.42148,2.85132
3041.13501,11.01148,3.86132
3043.10303,11.77148,4.12132
3044.25488,13.40148,3.90132
3045.02295,13.64148,3.57132
3045.16699,15.17148,3.21132
3045.74292,16.09148,1.88132
3045.71094,14.05148,-1.59868
3046.63892,13.72148,-1.03868
3047.77490,14.24148,-1.98868
3048.51099,14.90148,-2.59868
3049.31104,15.41148,-2.60868
3050.49512,15.75148,-3.29868
3050.20703,15.98148,-3.09868
3049.88696,16.47148,-2.91868
3049.29492,17.43148,-2.65868
3049.74292,17.51148,-2.89868
3049.02295,17.06148,-3.67868
